ProductID,ProductName,CataloguePrice,SupplierPrice,Category,SubCategory
OFF-BI-10005012,VariCap6 Expandable Binder,1853,1146,Office Supplies,Binders
OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,635,360,Office Supplies,Binders
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,233,140,Office Supplies,Binders
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,121,2573,Office Supplies,Binders
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,511,325,Office Supplies,Binders
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,193,3158,Office Supplies,Binders
OFF-BI-10004781,GBC Wire Binding Strips,3433,2063,Office Supplies,Binders
OFF-BI-10004817,GBC Personal VeloBind Strips,1295,778,Office Supplies,Binders
OFF-BI-10004826,JM Magazine Binder,135,2862,Office Supplies,Binders
OFF-BI-10004828,GBC Poly Designer Binding Covers,1827,1067,Office Supplies,Binders
OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,25,473,Office Supplies,Binders
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,1667,632,Office Supplies,Binders
OFF-BI-10004967,Round Ring Binders,-26,552,Office Supplies,Binders
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",442,273,Office Supplies,Binders
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,144483,91866,Office Supplies,Binders
OFF-EN-10000056,Cameo Buff Policy Envelopes,9147,3298,Office Supplies,Envelopes
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",936,579,Office Supplies,Envelopes
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",2226,823,Office Supplies,Envelopes
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",1284,463,Office Supplies,Envelopes
OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,3774,2467,Office Supplies,Envelopes
OFF-EN-10001028,Staple envelope,1271,808,Office Supplies,Envelopes
OFF-EN-10001099,Staple envelope,1038,660,Office Supplies,Envelopes
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",602,223,Office Supplies,Envelopes
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",1198,700,Office Supplies,Envelopes
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",833,487,Office Supplies,Envelopes
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",1205,683,Office Supplies,Envelopes
OFF-EN-10001415,Staple envelope,614,348,Office Supplies,Envelopes
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",7853,2688,Office Supplies,Envelopes
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",8964,3231,Office Supplies,Envelopes
OFF-EN-10001509,Poly String Tie Envelopes,218,135,Office Supplies,Envelopes
OFF-EN-10001532,Brown Kraft Recycled Envelopes,2547,849,Office Supplies,Envelopes
OFF-EN-10001535,Grip Seal Envelopes,473,292,Office Supplies,Envelopes
OFF-EN-10001539,Staple envelope,1143,412,Office Supplies,Envelopes
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,2033,1187,Office Supplies,Envelopes
OFF-EN-10001990,Staple envelope,834,301,Office Supplies,Envelopes
OFF-EN-10002230,Airmail Envelopes,8993,5560,Office Supplies,Envelopes
OFF-EN-10002312,#10 Self-Seal White Envelopes,1652,565,Office Supplies,Envelopes
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,1853,702,Office Supplies,Envelopes
OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",2912,1800,Office Supplies,Envelopes
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",1737,579,Office Supplies,Envelopes
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",319,191,Office Supplies,Envelopes
OFF-EN-10002621,Staple envelope,1467,489,Office Supplies,Envelopes
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",5211,1976,Office Supplies,Envelopes
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,663,232,Office Supplies,Envelopes
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",1655,1082,Office Supplies,Envelopes
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,12345,4450,Office Supplies,Envelopes
OFF-EN-10003040,Quality Park Security Envelopes,2804,1733,Office Supplies,Envelopes
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",5797,2198,Office Supplies,Envelopes
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,1070,643,Office Supplies,Envelopes
OFF-EN-10003072,Peel & Seel Envelopes,419,252,Office Supplies,Envelopes
OFF-EN-10003134,Staple envelope,1286,730,Office Supplies,Envelopes
OFF-EN-10003160,Pastel Pink Envelopes,1077,378,Office Supplies,Envelopes
OFF-EN-10003286,Staple envelope,1217,438,Office Supplies,Envelopes
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,13119,4976,Office Supplies,Envelopes
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",1737,579,Office Supplies,Envelopes
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",3231,1164,Office Supplies,Envelopes
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",1829,1130,Office Supplies,Envelopes
OFF-EN-10003845,Colored Envelopes,538,199,Office Supplies,Envelopes
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,1557,576,Office Supplies,Envelopes
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,2288,825,Office Supplies,Envelopes
OFF-EN-10004030,Convenience Packs of Business Envelopes,532,191,Office Supplies,Envelopes
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,652,381,Office Supplies,Envelopes
OFF-EN-10004206,Multimedia Mailers,23787,8798,Office Supplies,Envelopes
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",2642,1499,Office Supplies,Envelopes
OFF-EN-10004459,Security-Tint Envelopes,1138,389,Office Supplies,Envelopes
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",1679,1038,Office Supplies,Envelopes
OFF-EN-10004773,Staple envelope,3381,1975,Office Supplies,Envelopes
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,290,169,Office Supplies,Envelopes
OFF-EN-10004955,Fashion Color Clasp Envelopes,806,275,Office Supplies,Envelopes
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,192,185,Office Supplies,Fasteners
OFF-FA-10000089,Acco Glide Clips,584,199,Office Supplies,Fasteners
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",761,400,Office Supplies,Fasteners
OFF-FA-10000254,Sterling Rubber Bands by Alliance,283,588,Office Supplies,Fasteners
OFF-FA-10000304,Advantus Push Pins,307,128,Office Supplies,Fasteners
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",182,65,Office Supplies,Fasteners
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,370,235,Office Supplies,Fasteners
OFF-FA-10000611,Binder Clips by OIC,219,76,Office Supplies,Fasteners
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",390,228,Office Supplies,Fasteners
OFF-FA-10000624,OIC Binder Clips,537,179,Office Supplies,Fasteners
OFF-FA-10000735,Staples,423,160,Office Supplies,Fasteners
OFF-FA-10000840,OIC Thumb-Tacks,122,75,Office Supplies,Fasteners
OFF-FA-10000936,Acco Hot Clips Clips to Go,345,226,Office Supplies,Fasteners
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",521,188,Office Supplies,Fasteners
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",123,242,Office Supplies,Fasteners
OFF-FA-10001229,Staples,573,212,Office Supplies,Fasteners
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",308,190,Office Supplies,Fasteners
OFF-FA-10001561,Stockwell Push Pins,289,146,Office Supplies,Fasteners
OFF-FA-10001754,Stockwell Gold Paper Clips,200,117,Office Supplies,Fasteners
OFF-FA-10001843,Staples,363,130,Office Supplies,Fasteners
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",785,770,Office Supplies,Fasteners
OFF-FA-10002280,Advantus Plastic Paper Clips,740,260,Office Supplies,Fasteners
OFF-FA-10002676,Colored Push Pins,174,144,Office Supplies,Fasteners
OFF-FA-10002701,Alliance Rubber Bands,174,161,Office Supplies,Fasteners
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,521,268,Office Supplies,Fasteners
OFF-FA-10002780,Staples,316,201,Office Supplies,Fasteners
OFF-FA-10002815,Staples,652,235,Office Supplies,Fasteners
OFF-FA-10002975,Staples,551,204,Office Supplies,Fasteners
OFF-FA-10002983,Advantus SlideClip Paper Clips,368,221,Office Supplies,Fasteners
OFF-FA-10002988,Ideal Clamps,299,102,Office Supplies,Fasteners
OFF-FA-10003021,Staples,253,122,Office Supplies,Fasteners
OFF-FA-10003059,Assorted Color Push Pins,168,151,Office Supplies,Fasteners
OFF-FA-10003112,Staples,829,542,Office Supplies,Fasteners
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",198,198,Office Supplies,Fasteners
OFF-FA-10003472,Bagged Rubber Bands,131,120,Office Supplies,Fasteners
OFF-FA-10003485,Staples,278,176,Office Supplies,Fasteners
OFF-FA-10003495,Staples,669,380,Office Supplies,Fasteners
OFF-FA-10004076,Translucent Push Pins by OIC,271,124,Office Supplies,Fasteners
OFF-FA-10004248,Advantus T-Pin Paper Clips,447,343,Office Supplies,Fasteners
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,306,559,Office Supplies,Fasteners
OFF-FA-10004838,"Super Bands, 12/Pack",117,225,Office Supplies,Fasteners
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",1230,760,Office Supplies,Fasteners
OFF-FA-10004968,Rubber Band Ball,381,366,Office Supplies,Fasteners
OFF-LA-10000081,Avery 496,555,195,Office Supplies,Labels
OFF-LA-10000121,Avery 48,668,425,Office Supplies,Labels
OFF-LA-10000134,Avery 511,455,160,Office Supplies,Labels
OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,1074,387,Office Supplies,Labels
OFF-LA-10000248,Avery 52,542,195,Office Supplies,Labels
OFF-LA-10000262,Avery 494,381,140,Office Supplies,Labels
OFF-LA-10000305,Avery 495,919,340,Office Supplies,Labels
OFF-LA-10000407,Avery White Multi-Purpose Labels,727,268,Office Supplies,Labels
OFF-LA-10000414,Avery 503,1531,538,Office Supplies,Labels
OFF-LA-10000443,Avery 501,542,195,Office Supplies,Labels
OFF-LA-10000452,Avery 488,466,163,Office Supplies,Labels
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",602,223,Office Supplies,Labels
OFF-LA-10000634,Avery 509,277,176,Office Supplies,Labels
OFF-LA-10000973,Avery 502,340,204,Office Supplies,Labels
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,277,176,Office Supplies,Labels
OFF-LA-10001074,Round Specialty Laser Printer Labels,1342,830,Office Supplies,Labels
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",1531,538,Office Supplies,Labels
OFF-LA-10001175,Avery 514,429,146,Office Supplies,Labels
OFF-LA-10001297,Avery 473,1531,538,Office Supplies,Labels
OFF-LA-10001317,Avery 520,466,163,Office Supplies,Labels
OFF-LA-10001404,Avery 517,542,195,Office Supplies,Labels
OFF-LA-10001474,Avery 477,4457,1648,Office Supplies,Labels
OFF-LA-10001569,Avery 499,727,268,Office Supplies,Labels
OFF-LA-10001613,Avery File Folder Labels,314,183,Office Supplies,Labels
OFF-LA-10001641,Avery 518,466,163,Office Supplies,Labels
OFF-LA-10001771,Avery 513,727,268,Office Supplies,Labels
OFF-LA-10001934,Avery 516,1074,387,Office Supplies,Labels
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,555,195,Office Supplies,Labels
OFF-LA-10002034,Avery 478,731,250,Office Supplies,Labels
OFF-LA-10002043,Avery 489,1119,672,Office Supplies,Labels
OFF-LA-10002195,Avery 481,455,160,Office Supplies,Labels
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,455,160,Office Supplies,Labels
OFF-LA-10002312,Avery 490,1630,925,Office Supplies,Labels
OFF-LA-10002368,Avery 479,381,140,Office Supplies,Labels
OFF-LA-10002381,Avery 497,455,160,Office Supplies,Labels
OFF-LA-10002473,Avery 484,314,183,Office Supplies,Labels
OFF-LA-10002475,Avery 519,1074,387,Office Supplies,Labels
OFF-LA-10002762,Avery 485,1841,664,Office Supplies,Labels
OFF-LA-10002787,Avery 480,555,195,Office Supplies,Labels
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",668,425,Office Supplies,Labels
OFF-LA-10003077,Avery 500,1074,387,Office Supplies,Labels
OFF-LA-10003121,Avery 506,602,223,Office Supplies,Labels
OFF-LA-10003148,Avery 51,668,425,Office Supplies,Labels
OFF-LA-10003190,Avery 474,314,183,Office Supplies,Labels
OFF-LA-10003223,Avery 508,535,313,Office Supplies,Labels
OFF-LA-10003388,Avery 5,429,146,Office Supplies,Labels
OFF-LA-10003498,Avery 475,2220,740,Office Supplies,Labels
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",3241,2060,Office Supplies,Labels
OFF-LA-10003537,Avery 515,1841,664,Office Supplies,Labels
OFF-LA-10003663,Avery 498,424,153,Office Supplies,Labels
OFF-LA-10003714,Avery 510,405,243,Office Supplies,Labels
OFF-LA-10003720,Avery 487,542,195,Office Supplies,Labels
OFF-LA-10003766,Self-Adhesive Removable Labels,466,163,Office Supplies,Labels
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,2220,740,Office Supplies,Labels
OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",14648,5013,Office Supplies,Labels
OFF-LA-10004008,Avery 507,420,155,Office Supplies,Labels
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,731,250,Office Supplies,Labels
OFF-LA-10004093,Avery 486,1074,387,Office Supplies,Labels
OFF-LA-10004178,Avery 491,438,279,Office Supplies,Labels
OFF-LA-10004272,Avery 482,424,153,Office Supplies,Labels
OFF-LA-10004345,Avery 493,535,313,Office Supplies,Labels
OFF-LA-10004409,Avery 492,305,194,Office Supplies,Labels
OFF-LA-10004425,Staple-on labels,424,153,Office Supplies,Labels
OFF-LA-10004484,Avery 476,602,223,Office Supplies,Labels
OFF-LA-10004544,Avery 505,1630,925,Office Supplies,Labels
OFF-LA-10004545,Avery 50,1841,664,Office Supplies,Labels
OFF-LA-10004559,Avery 49,429,146,Office Supplies,Labels
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,395,244,Office Supplies,Labels
OFF-LA-10004689,Avery 512,309,191,Office Supplies,Labels
OFF-LA-10004853,Avery 483,528,336,Office Supplies,Labels
OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",382,243,Office Supplies,Paper
OFF-PA-10000019,Xerox 1931,959,336,Office Supplies,Paper
OFF-PA-10000029,Xerox 224,959,336,Office Supplies,Paper
OFF-PA-10000048,Xerox 20,959,336,Office Supplies,Paper
OFF-PA-10000061,Xerox 205,959,336,Office Supplies,Paper
OFF-PA-10000062,Green Bar Computer Printout Paper,8189,2802,Office Supplies,Paper
OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",1395,502,Office Supplies,Paper
OFF-PA-10000100,Xerox 1945,6107,2090,Office Supplies,Paper
OFF-PA-10000130,Xerox 199,450,294,Office Supplies,Paper
OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",320,115,Office Supplies,Paper
OFF-PA-10000143,Astroparche Fine Business Paper,781,274,Office Supplies,Paper
OFF-PA-10000157,Xerox 191,2937,1058,Office Supplies,Paper
OFF-PA-10000167,Xerox 1925,3257,2129,Office Supplies,Paper
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",1101,681,Office Supplies,Paper
OFF-PA-10000176,Xerox 1887,2807,986,Office Supplies,Paper
OFF-PA-10000210,Xerox Blank Computer Paper,2937,1058,Office Supplies,Paper
OFF-PA-10000213,Xerox 198,533,329,Office Supplies,Paper
OFF-PA-10000223,Xerox 2000,959,336,Office Supplies,Paper
OFF-PA-10000232,Xerox 1975,707,413,Office Supplies,Paper
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",3257,2130,Office Supplies,Paper
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,1067,679,Office Supplies,Paper
OFF-PA-10000249,Easy-staple paper,1315,813,Office Supplies,Paper
OFF-PA-10000289,Xerox 213,959,336,Office Supplies,Paper
OFF-PA-10000295,Xerox 229,959,336,Office Supplies,Paper
OFF-PA-10000300,Xerox 1936,2141,1323,Office Supplies,Paper
OFF-PA-10000304,Xerox 1995,959,336,Office Supplies,Paper
OFF-PA-10000308,Xerox 1901,555,363,Office Supplies,Paper
OFF-PA-10000312,Xerox 1955,2424,1541,Office Supplies,Paper
OFF-PA-10000327,Xerox 1971,620,235,Office Supplies,Paper
OFF-PA-10000349,Easy-staple paper,732,263,Office Supplies,Paper
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",1258,453,Office Supplies,Paper
OFF-PA-10005013,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",4474,2613,Office Supplies,Paper
OFF-PA-10000357,Xerox 1888,8211,2884,Office Supplies,Paper
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",1251,417,Office Supplies,Paper
OFF-PA-10000418,Xerox 189,11340,6815,Office Supplies,Paper
OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8 x 11",1011,337,Office Supplies,Paper
OFF-PA-10000474,Easy-staple paper,3797,2347,Office Supplies,Paper
OFF-PA-10005014,Xerox 1952,732,263,Office Supplies,Paper
OFF-PA-10000477,Xerox 22,959,336,Office Supplies,Paper
OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",5577,2010,Office Supplies,Paper
OFF-PA-10000483,Xerox 19,4492,1703,Office Supplies,Paper
OFF-PA-10000501,Petty Cash Envelope,2942,1718,Office Supplies,Paper
OFF-PA-10000520,Xerox 201,959,336,Office Supplies,Paper
OFF-PA-10000528,Xerox 1981,765,290,Office Supplies,Paper
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,954,353,Office Supplies,Paper
OFF-PA-10000551,Array Memo Cubes,565,330,Office Supplies,Paper
OFF-PA-10000552,Xerox 200,959,336,Office Supplies,Paper
OFF-PA-10000556,Xerox 208,700,421,Office Supplies,Paper
OFF-PA-10000565,Easy-staple paper,8341,2854,Office Supplies,Paper
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",976,361,Office Supplies,Paper
OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",1077,378,Office Supplies,Paper
OFF-PA-10000595,Xerox 1929,2424,1541,Office Supplies,Paper
OFF-PA-10000605,Xerox 1950,861,294,Office Supplies,Paper
OFF-PA-10005015,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",1026,369,Office Supplies,Paper
OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",1894,1138,Office Supplies,Paper
OFF-PA-10000673,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",787,473,Office Supplies,Paper
OFF-PA-10000675,Xerox 1919,6107,2090,Office Supplies,Paper
OFF-PA-10000682,Xerox 1924,861,294,Office Supplies,Paper
OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",709,242,Office Supplies,Paper
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",1320,501,Office Supplies,Paper
OFF-PA-10000740,Xerox 1982,3334,1233,Office Supplies,Paper
OFF-PA-10000743,Xerox 1977,988,347,Office Supplies,Paper
OFF-PA-10000788,Xerox 210,700,421,Office Supplies,Paper
OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",691,262,Office Supplies,Paper
OFF-PA-10000806,Xerox 1934,8341,2854,Office Supplies,Paper
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",629,226,Office Supplies,Paper
OFF-PA-10000809,Xerox 206,700,421,Office Supplies,Paper
OFF-PA-10000859,Unpadded Memo Slips,438,248,Office Supplies,Paper
OFF-PA-10000919,Xerox 1918,5775,1976,Office Supplies,Paper
OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,694,441,Office Supplies,Paper
OFF-PA-10000994,Xerox 1915,11340,6815,Office Supplies,Paper
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",3122,1930,Office Supplies,Paper
OFF-PA-10001019,Xerox 1884,2937,1058,Office Supplies,Paper
OFF-PA-10001033,Xerox 1893,4474,2613,Office Supplies,Paper
OFF-PA-10001125,Xerox 1988,3257,2129,Office Supplies,Paper
OFF-PA-10001144,Xerox 1913,8211,2884,Office Supplies,Paper
OFF-PA-10005016,Xerox 1932,3797,2347,Office Supplies,Paper
OFF-PA-10001166,Xerox 2,700,421,Office Supplies,Paper
OFF-PA-10001184,Xerox 1903,891,304,Office Supplies,Paper
OFF-PA-10001204,Xerox 1972,555,363,Office Supplies,Paper
OFF-PA-10001215,Xerox 1963,765,290,Office Supplies,Paper
OFF-PA-10001243,Xerox 1983,891,304,Office Supplies,Paper
OFF-PA-10001246,Xerox 215,959,336,Office Supplies,Paper
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",1161,440,Office Supplies,Paper
OFF-PA-10001274,Loose Memo Sheets,536,193,Office Supplies,Paper
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,7089,2490,Office Supplies,Paper
OFF-PA-10001289,White Computer Printout Paper by Universal,5775,1976,Office Supplies,Paper
OFF-PA-10001293,Xerox 1946,959,336,Office Supplies,Paper
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,2051,1233,Office Supplies,Paper
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",458,267,Office Supplies,Paper
OFF-PA-10001357,Xerox 1886,7089,2490,Office Supplies,Paper
OFF-PA-10001363,Xerox 1933,1805,650,Office Supplies,Paper
OFF-PA-10001450,Rediform S.O.S. Phone Message Books,742,253,Office Supplies,Paper
OFF-PA-10001457,White GlueTop Scratch Pads,1596,1015,Office Supplies,Paper
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),722,434,Office Supplies,Paper
OFF-PA-10001471,Strathmore Photo Frame Cards,1067,394,Office Supplies,Paper
OFF-PA-10001497,Xerox 1914,8189,2802,Office Supplies,Paper
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",1306,483,Office Supplies,Paper
OFF-PA-10001526,Xerox 1949,742,253,Office Supplies,Paper
OFF-PA-10001534,Xerox 230,959,336,Office Supplies,Paper
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4 x 11",647,400,Office Supplies,Paper
OFF-PA-10001569,Xerox 232,959,336,Office Supplies,Paper
OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",1080,389,Office Supplies,Paper
OFF-PA-10001593,Xerox 1947,867,328,Office Supplies,Paper
OFF-PA-10001609,Tops Wirebound Message Log Books,480,177,Office Supplies,Paper
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",658,249,Office Supplies,Paper
OFF-PA-10001639,Xerox 203,700,421,Office Supplies,Paper
OFF-PA-10001661,Xerox 1922,543,317,Office Supplies,Paper
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),867,328,Office Supplies,Paper
OFF-PA-10001685,Easy-staple paper,1510,517,Office Supplies,Paper
OFF-PA-10001712,Xerox 1948,1448,549,Office Supplies,Paper
OFF-PA-10001725,Xerox 1892,5775,1976,Office Supplies,Paper
OFF-PA-10001736,Xerox 1880,5209,1878,Office Supplies,Paper
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",754,466,Office Supplies,Paper
OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),742,253,Office Supplies,Paper
OFF-PA-10001763,Xerox 1896,1448,549,Office Supplies,Paper
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",1362,491,Office Supplies,Paper
OFF-PA-10001790,Xerox 1910,5196,3122,Office Supplies,Paper
OFF-PA-10001800,Xerox 220,700,421,Office Supplies,Paper
OFF-PA-10001801,Xerox 193,891,304,Office Supplies,Paper
OFF-PA-10001804,Xerox 195,988,347,Office Supplies,Paper
OFF-PA-10001815,Xerox 1885,7109,2498,Office Supplies,Paper
OFF-PA-10001826,Xerox 207,700,421,Office Supplies,Paper
OFF-PA-10001837,Xerox 1976,700,421,Office Supplies,Paper
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",876,299,Office Supplies,Paper
OFF-PA-10001846,Xerox 1899,630,368,Office Supplies,Paper
OFF-PA-10001870,Xerox 202,959,336,Office Supplies,Paper
OFF-PA-10001878,Xerox 1891,5241,3240,Office Supplies,Paper
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",1138,389,Office Supplies,Paper
OFF-PA-10001934,Xerox 1993,965,330,Office Supplies,Paper
OFF-PA-10001937,Xerox 21,700,421,Office Supplies,Paper
OFF-PA-10001947,Xerox 1974,652,381,Office Supplies,Paper
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,1209,458,Office Supplies,Paper
OFF-PA-10001952,Xerox 1902,3334,1233,Office Supplies,Paper
OFF-PA-10001954,Xerox 1964,3334,1233,Office Supplies,Paper
OFF-PA-10005017,Xerox 1908,8341,2854,Office Supplies,Paper
OFF-PA-10001970,Xerox 1881,1805,650,Office Supplies,Paper
OFF-PA-10001972,Xerox 214,959,336,Office Supplies,Paper
OFF-PA-10001977,Xerox 194,8211,2884,Office Supplies,Paper
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",2386,1517,Office Supplies,Paper
OFF-PA-10002001,Xerox 1984,965,330,Office Supplies,Paper
OFF-PA-10002005,Xerox 225,700,421,Office Supplies,Paper
OFF-PA-10002036,Xerox 1930,707,413,Office Supplies,Paper
OFF-PA-10002105,Xerox 223,959,336,Office Supplies,Paper
