OrderID,OrderDate,CustomerID,ProductID,Quantity
CA-2015-163965,2015-11-20,SS-20875,OFF-BI-10004593,4
CA-2015-163965,2015-11-20,SS-20875,FUR-BO-10001337,3
CA-2017-128783,2017-09-07,TG-21640,TEC-AC-10002473,4
CA-2017-128783,2017-09-07,TG-21640,FUR-FU-10003623,5
CA-2014-122217,2014-11-24,HP-14815,FUR-FU-10002045,5
US-2017-141558,2017-03-11,MH-17290,TEC-PH-10002555,5
US-2017-141558,2017-03-11,MH-17290,OFF-BI-10002794,1
US-2017-141558,2017-03-11,MH-17290,FUR-TA-10004086,3
US-2017-141558,2017-03-11,MH-17290,OFF-ST-10004946,1
CA-2016-139941,2016-06-12,CB-12415,OFF-PA-10000241,3
CA-2016-139941,2016-06-12,CB-12415,OFF-AP-10004036,3
CA-2015-166583,2015-06-26,VD-21670,TEC-PH-10001578,3
CA-2017-100412,2017-12-22,SR-20425,FUR-CH-10002647,2
CA-2017-142909,2017-12-22,AG-10330,FUR-TA-10003008,2
CA-2014-137911,2014-10-09,BP-11095,OFF-PA-10004071,2
CA-2015-106208,2015-12-10,JW-16075,OFF-AP-10004980,7
US-2015-136749,2015-12-25,LH-16900,FUR-FU-10000747,6
US-2015-136749,2015-12-25,LH-16900,OFF-BI-10004492,5
CA-2017-126718,2017-04-29,KT-16480,OFF-LA-10004055,1
CA-2016-131380,2016-03-28,CC-12220,OFF-ST-10002485,4
CA-2016-131380,2016-03-28,CC-12220,OFF-PA-10001243,1
CA-2015-145835,2015-05-13,BF-11170,TEC-PH-10004447,2
CA-2015-145835,2015-05-13,BF-11170,OFF-FA-10002280,4
CA-2014-138709,2014-07-04,MS-17770,OFF-PA-10004734,3
CA-2014-138709,2014-07-04,MS-17770,OFF-BI-10000145,5
CA-2014-122070,2014-04-22,AH-10030,OFF-EN-10004773,8
CA-2014-122070,2014-04-22,AH-10030,OFF-BI-10004970,3
CA-2016-158610,2016-09-19,CK-12595,OFF-ST-10000604,2
CA-2014-117464,2014-07-22,NP-18325,OFF-AR-10003190,4
CA-2014-117464,2014-07-22,NP-18325,FUR-CH-10000155,3
CA-2014-117464,2014-07-22,NP-18325,OFF-ST-10003058,10
CA-2014-117464,2014-07-22,NP-18325,FUR-TA-10004767,3
US-2017-168613,2017-10-08,GM-14440,FUR-CH-10002372,2
CA-2017-125381,2017-04-25,SG-20605,TEC-AC-10000158,3
US-2017-141677,2017-03-26,HK-14890,TEC-AC-10000158,5
US-2017-141677,2017-03-26,HK-14890,TEC-CO-10002313,5
US-2017-141677,2017-03-26,HK-14890,OFF-PA-10002581,3
US-2017-141677,2017-03-26,HK-14890,OFF-AP-10001205,8
US-2017-141677,2017-03-26,HK-14890,OFF-ST-10000344,3
CA-2017-133067,2017-05-04,MY-18295,OFF-BI-10002897,2
CA-2017-133067,2017-05-04,MY-18295,OFF-BI-10003694,3
US-2016-144351,2016-11-14,RC-19960,TEC-PH-10001644,3
CA-2014-106054,2014-01-06,JO-15145,OFF-AR-10002399,3
CA-2016-138667,2016-12-27,MW-18220,TEC-AC-10003063,2
CA-2017-150609,2017-04-30,NZ-18565,OFF-BI-10002071,5
CA-2017-128853,2017-04-21,JM-15250,FUR-CH-10004218,9
CA-2017-133102,2017-08-17,ED-13885,OFF-SU-10000432,2
CA-2017-133102,2017-08-17,ED-13885,OFF-AR-10003183,3
CA-2017-133102,2017-08-17,ED-13885,FUR-CH-10002017,4
CA-2017-133102,2017-08-17,ED-13885,FUR-FU-10003247,2
CA-2017-133102,2017-08-17,ED-13885,OFF-AP-10001563,4
CA-2016-164399,2016-11-12,DW-13480,TEC-PH-10004908,3
CA-2016-164399,2016-11-12,DW-13480,FUR-TA-10003392,3
CA-2016-116918,2016-10-01,JK-15205,OFF-BI-10004140,4
CA-2016-116918,2016-10-01,JK-15205,OFF-AR-10003631,8
CA-2016-110492,2016-02-12,JS-15880,OFF-ST-10003716,6
CA-2016-110492,2016-02-12,JS-15880,OFF-BI-10003274,4
CA-2016-147683,2016-11-13,PO-19180,FUR-FU-10004848,2
CA-2014-116785,2014-04-26,MH-17290,OFF-AR-10003504,5
CA-2014-116785,2014-04-26,MH-17290,OFF-LA-10000305,2
US-2015-156797,2015-08-11,PO-19180,OFF-AR-10001427,2
US-2015-156797,2015-08-11,PO-19180,TEC-PH-10004614,2
CA-2016-104276,2016-11-27,HF-14995,TEC-PH-10001944,1
CA-2016-104276,2016-11-27,HF-14995,FUR-TA-10001039,7
CA-2016-120369,2016-10-28,VB-21745,FUR-FU-10003806,5
CA-2014-118276,2014-12-29,MG-17890,FUR-FU-10002111,3
CA-2015-136658,2015-09-10,BO-11425,OFF-AR-10000817,2
CA-2017-137414,2017-10-02,CM-12115,FUR-FU-10001424,2
CA-2017-137414,2017-10-02,CM-12115,TEC-MA-10002930,11
CA-2016-143476,2016-09-11,LC-16930,OFF-AR-10003759,2
CA-2016-143476,2016-09-11,LC-16930,OFF-PA-10001837,4
CA-2016-143476,2016-09-11,LC-16930,OFF-PA-10001667,2
US-2016-119046,2016-06-02,EH-13765,OFF-PA-10000246,3
US-2016-119046,2016-06-02,EH-13765,OFF-BI-10001078,12
US-2016-119046,2016-06-02,EH-13765,OFF-BI-10000138,3
CA-2017-154949,2017-10-15,MC-17275,OFF-LA-10002034,3
CA-2015-103072,2015-09-27,HW-14935,OFF-AR-10000127,5
CA-2015-103072,2015-09-27,HW-14935,OFF-PA-10003172,4
CA-2015-150770,2015-05-03,LC-16870,OFF-AR-10001246,3
CA-2015-150770,2015-05-03,LC-16870,OFF-BI-10002026,2
CA-2015-150770,2015-05-03,LC-16870,TEC-AC-10000844,4
CA-2015-150770,2015-05-03,LC-16870,OFF-BI-10001575,2
CA-2017-154760,2017-01-09,BP-11290,OFF-BI-10004632,3
US-2017-104437,2017-01-27,TG-21310,TEC-PH-10000193,3
CA-2017-113075,2017-09-02,MC-18100,TEC-AC-10003441,3
CA-2016-109953,2016-07-14,RB-19360,TEC-PH-10004093,3
CA-2016-109953,2016-07-14,RB-19360,OFF-AP-10002998,7
CA-2016-109953,2016-07-14,RB-19360,FUR-FU-10000073,4
CA-2017-127397,2017-02-24,ES-14080,OFF-PA-10001125,5
CA-2017-127397,2017-02-24,ES-14080,TEC-AC-10003033,5
CA-2014-157546,2014-07-20,RD-19720,OFF-BI-10002498,6
CA-2014-157546,2014-07-20,RD-19720,OFF-PA-10004569,3
CA-2017-153843,2017-03-13,SC-20380,OFF-BI-10002353,2
CA-2017-153843,2017-03-13,SC-20380,OFF-AP-10001564,2
CA-2017-153843,2017-03-13,SC-20380,OFF-PA-10003673,4
CA-2016-137337,2016-03-08,GB-14575,FUR-FU-10003347,8
CA-2016-137337,2016-03-08,GB-14575,OFF-PA-10001934,2
CA-2016-137337,2016-03-08,GB-14575,OFF-BI-10000632,2
CA-2014-138737,2014-12-07,FP-14320,OFF-AR-10003190,3
CA-2016-164924,2016-07-10,EA-14035,TEC-MA-10000904,3
CA-2016-101651,2016-12-24,SC-20305,FUR-FU-10000771,7
CA-2016-101651,2016-12-24,SC-20305,OFF-EN-10001990,7
CA-2017-136651,2017-04-23,JF-15355,FUR-FU-10002445,7
CA-2017-136651,2017-04-23,JF-15355,OFF-BI-10003638,6
CA-2017-136651,2017-04-23,JF-15355,FUR-FU-10004864,2
CA-2017-118892,2017-08-17,TP-21415,FUR-CH-10002024,9
US-2017-151127,2017-05-22,RL-19615,OFF-AR-10002445,7
CA-2017-145807,2017-02-09,SB-20170,OFF-ST-10001370,5
US-2014-127978,2014-03-03,JS-15595,OFF-LA-10000305,3
US-2014-127978,2014-03-03,JS-15595,FUR-BO-10001972,5
US-2014-127978,2014-03-03,JS-15595,OFF-ST-10002486,8
CA-2015-158491,2015-06-04,BP-11155,TEC-AC-10001874,2
CA-2015-158491,2015-06-04,BP-11155,TEC-AC-10003870,3
CA-2016-116764,2016-08-27,EM-13825,OFF-LA-10002473,4
CA-2016-152457,2016-09-12,SC-20695,OFF-PA-10003790,3
CA-2016-152730,2016-05-30,EM-14140,OFF-AP-10002684,3
CA-2016-152730,2016-05-30,EM-14140,FUR-FU-10001037,5
CA-2016-152730,2016-05-30,EM-14140,OFF-ST-10000876,4
CA-2016-152730,2016-05-30,EM-14140,OFF-AR-10003732,2
CA-2016-152730,2016-05-30,EM-14140,OFF-PA-10000994,6
CA-2016-152730,2016-05-30,EM-14140,OFF-AR-10000940,5
CA-2016-152730,2016-05-30,EM-14140,OFF-PA-10004888,7
CA-2016-152730,2016-05-30,EM-14140,TEC-PH-10000441,1
CA-2017-137001,2017-06-10,GZ-14545,OFF-AR-10001231,7
CA-2017-156363,2017-10-22,ML-17395,TEC-PH-10003988,5
CA-2017-156363,2017-10-22,ML-17395,OFF-EN-10003068,4
CA-2017-122056,2017-06-13,PG-18895,OFF-AR-10004260,7
US-2014-143721,2014-11-23,DK-12835,FUR-CH-10001973,2
CA-2017-122987,2017-08-16,SJ-20215,OFF-BI-10002824,3
CA-2017-122987,2017-08-16,SJ-20215,OFF-ST-10004950,4
CA-2016-133368,2016-01-14,AG-10675,OFF-PA-10004039,2
CA-2016-133368,2016-01-14,AG-10675,FUR-FU-10003374,8
CA-2016-123337,2016-09-16,KD-16495,FUR-BO-10001918,2
CA-2016-123337,2016-09-16,KD-16495,OFF-AP-10002287,4
US-2016-150357,2016-10-10,EB-13975,OFF-SU-10004498,2
US-2016-150357,2016-10-10,EB-13975,OFF-BI-10002557,3
CA-2015-144519,2015-11-13,AW-10930,TEC-PH-10004908,5
CA-2015-144519,2015-11-13,AW-10930,FUR-FU-10000794,7
CA-2014-120670,2014-11-02,JK-16120,TEC-AC-10004171,10
CA-2016-157217,2016-07-19,TC-21535,TEC-PH-10002070,2
CA-2016-157217,2016-07-19,TC-21535,TEC-AC-10003095,3
CA-2016-108224,2016-05-14,TH-21235,TEC-AC-10003832,7
CA-2015-162782,2015-02-21,PW-19240,OFF-BI-10003527,2
CA-2017-159282,2017-10-16,GH-14410,TEC-MA-10001148,5
CA-2017-155936,2017-06-22,JK-15730,OFF-BI-10002432,3
CA-2017-169439,2017-09-09,LC-17140,OFF-AR-10001374,5
CA-2017-169439,2017-09-09,LC-17140,FUR-FU-10000723,2
CA-2017-151183,2017-10-14,BK-11260,TEC-AC-10003614,4
CA-2016-149965,2016-06-20,BS-11365,TEC-AC-10004877,1
CA-2016-149965,2016-06-20,BS-11365,FUR-FU-10004270,3
CA-2014-158281,2014-09-02,AG-10525,TEC-MA-10002210,3
CA-2016-153661,2016-01-30,SC-20725,OFF-ST-10000675,9
CA-2016-153661,2016-01-30,SC-20725,OFF-BI-10004781,2
CA-2016-153661,2016-01-30,SC-20725,OFF-LA-10004689,9
CA-2017-109183,2017-12-04,LR-16915,TEC-MA-10001856,2
CA-2016-113656,2016-01-23,CB-12415,FUR-FU-10000719,7
CA-2015-148964,2015-05-26,RD-19900,FUR-FU-10003849,1
CA-2014-111899,2014-05-04,NC-18340,OFF-AR-10001725,2
CA-2014-111899,2014-05-04,NC-18340,OFF-FA-10000840,6
CA-2015-101126,2015-02-10,NB-18655,OFF-ST-10000943,5
CA-2014-163468,2014-11-18,JK-15730,FUR-TA-10002533,4
CA-2014-163468,2014-11-18,JK-15730,FUR-FU-10001546,2
CA-2014-163468,2014-11-18,JK-15730,FUR-BO-10003546,6
CA-2014-163468,2014-11-18,JK-15730,OFF-BI-10004728,3
CA-2014-163468,2014-11-18,JK-15730,OFF-ST-10000025,5
US-2017-117450,2017-09-04,DO-13645,FUR-CH-10003817,2
US-2017-117450,2017-09-04,DO-13645,OFF-PA-10000289,2
CA-2014-137274,2014-03-29,MG-18145,FUR-TA-10001889,3
CA-2016-144092,2016-11-05,LH-17155,TEC-AC-10002305,4
CA-2016-144092,2016-11-05,LH-17155,FUR-CH-10004875,2
CA-2016-144092,2016-11-05,LH-17155,OFF-EN-10001434,3
CA-2017-112172,2017-06-10,MM-18280,OFF-FA-10004395,3
CA-2015-121699,2015-08-10,BD-11320,OFF-BI-10004632,5
CA-2015-162761,2015-10-09,SC-20575,OFF-BI-10000145,2
CA-2015-162761,2015-10-09,SC-20575,OFF-BI-10002498,2
CA-2015-162761,2015-10-09,SC-20575,OFF-AR-10001761,8
CA-2016-121377,2016-05-28,TN-21040,TEC-PH-10001817,1
CA-2017-115322,2017-05-11,ZC-21910,OFF-AR-10004456,3
CA-2016-132066,2016-10-16,NB-18655,FUR-TA-10001539,1
CA-2017-158120,2017-11-17,KH-16330,OFF-PA-10003205,3
CA-2017-158120,2017-11-17,KH-16330,OFF-BI-10002813,7
CA-2017-100097,2017-11-26,MN-17935,TEC-PH-10002310,5
CA-2017-100097,2017-11-26,MN-17935,FUR-FU-10003623,5
CA-2017-167626,2017-09-03,MY-18295,OFF-PA-10003424,3
CA-2017-167626,2017-09-03,MY-18295,TEC-AC-10004353,2
US-2017-126053,2017-12-05,CS-11950,FUR-FU-10001934,2
US-2017-126053,2017-12-05,CS-11950,OFF-LA-10003766,3
US-2017-128447,2017-11-10,MC-17845,OFF-AP-10004540,5
US-2017-128447,2017-11-10,MC-17845,OFF-BI-10001543,1
US-2014-131275,2014-03-18,SC-20050,FUR-FU-10004597,2
US-2014-131275,2014-03-18,SC-20050,TEC-MA-10001148,4
US-2014-131275,2014-03-18,SC-20050,OFF-ST-10000078,7
CA-2016-149349,2016-11-12,SP-20650,FUR-FU-10001037,6
CA-2017-115119,2017-10-26,SC-20440,TEC-PH-10001433,1
CA-2017-115119,2017-10-26,SC-20440,OFF-BI-10003007,7
CA-2015-125563,2015-04-11,PR-18880,FUR-FU-10001290,2
CA-2015-125563,2015-04-11,PR-18880,FUR-FU-10000087,3
CA-2015-113152,2015-12-25,JK-15625,TEC-AC-10002049,2
CA-2015-113152,2015-12-25,JK-15625,FUR-BO-10002613,2
CA-2017-165155,2017-09-21,BM-11575,OFF-ST-10004950,1
CA-2014-163412,2014-12-20,SM-20950,FUR-CH-10004875,3
CA-2015-159590,2015-07-18,KC-16255,OFF-AR-10003190,2
CA-2014-116190,2014-07-26,SG-20470,FUR-CH-10000553,2
CA-2014-116190,2014-07-26,SG-20470,OFF-LA-10002762,13
CA-2014-116190,2014-07-26,SG-20470,FUR-FU-10000719,3
CA-2014-168473,2014-12-26,TB-21520,OFF-ST-10000563,6
CA-2017-168389,2017-12-11,DV-13045,FUR-TA-10004289,6
CA-2017-168389,2017-12-11,DV-13045,TEC-PH-10003555,4
CA-2017-168389,2017-12-11,DV-13045,OFF-AR-10001958,1
CA-2017-168389,2017-12-11,DV-13045,FUR-CH-10000225,1
CA-2014-130421,2014-03-03,SC-20020,OFF-AP-10002534,3
CA-2017-142125,2017-10-21,JB-15400,OFF-BI-10000301,6
CA-2017-142125,2017-10-21,JB-15400,OFF-BI-10003460,5
CA-2017-141138,2017-11-10,GH-14425,TEC-AC-10001772,7
CA-2017-152135,2017-03-16,MG-17650,TEC-PH-10003505,8
CA-2016-151974,2016-09-22,RD-19660,OFF-LA-10004484,5
CA-2017-154102,2017-02-06,SN-20560,OFF-PA-10001593,5
CA-2015-139780,2015-12-31,AH-10690,OFF-BI-10004139,8
CA-2016-114748,2016-10-09,MZ-17335,OFF-AR-10001315,1
CA-2016-114748,2016-10-09,MZ-17335,FUR-FU-10001488,2
US-2014-115189,2014-12-30,AR-10345,TEC-PH-10002170,6
US-2014-115189,2014-12-30,AR-10345,FUR-TA-10004575,3
CA-2016-163594,2016-04-12,JF-15295,OFF-PA-10000809,3
CA-2016-163594,2016-04-12,JF-15295,FUR-CH-10000225,3
CA-2016-163594,2016-04-12,JF-15295,OFF-BI-10003707,3
CA-2016-127243,2016-11-28,DS-13180,TEC-PH-10004539,3
CA-2016-127243,2016-11-28,DS-13180,OFF-FA-10004076,8
CA-2016-127243,2016-11-28,DS-13180,OFF-BI-10003166,2
CA-2016-127243,2016-11-28,DS-13180,OFF-ST-10002301,2
CA-2016-127243,2016-11-28,DS-13180,FUR-CH-10002647,7
CA-2017-161851,2017-04-15,BP-11095,OFF-BI-10004654,3
CA-2015-110345,2015-03-09,TG-21310,OFF-LA-10001175,2
CA-2014-107769,2014-10-28,BT-11395,TEC-PH-10001336,2
US-2017-123862,2017-01-07,JF-15190,OFF-ST-10000760,11
US-2017-123862,2017-01-07,JF-15190,OFF-ST-10002301,3
US-2017-123862,2017-01-07,JF-15190,OFF-SU-10004884,7
US-2017-123862,2017-01-07,JF-15190,OFF-FA-10003112,1
CA-2017-100580,2017-08-13,MK-17905,OFF-BI-10000069,3
US-2017-145597,2017-11-02,GG-14650,OFF-AR-10001958,4
CA-2014-132787,2014-09-19,MC-18130,OFF-ST-10001321,6
CA-2015-136224,2015-05-31,ML-18265,OFF-AR-10003504,3
CA-2016-105732,2016-09-13,AG-10270,OFF-ST-10000419,3
CA-2016-105732,2016-09-13,AG-10270,OFF-LA-10004559,5
CA-2016-105732,2016-09-13,AG-10270,TEC-PH-10001644,5
CA-2016-105732,2016-09-13,AG-10270,OFF-SU-10004782,2
CA-2016-105732,2016-09-13,AG-10270,OFF-PA-10002250,3
CA-2016-105732,2016-09-13,AG-10270,OFF-AP-10001394,2
CA-2016-105732,2016-09-13,AG-10270,OFF-PA-10001838,3
CA-2016-105732,2016-09-13,AG-10270,OFF-ST-10004340,6
CA-2016-105732,2016-09-13,AG-10270,FUR-FU-10003664,14
CA-2016-105732,2016-09-13,AG-10270,TEC-PH-10004897,3
CA-2017-108035,2017-11-29,TT-21070,FUR-CH-10000454,2
CA-2017-108035,2017-11-29,TT-21070,FUR-FU-10004017,5
CA-2017-160031,2017-12-04,LT-16765,OFF-PA-10000241,3
CA-2017-147844,2017-05-02,DD-13570,OFF-PA-10003016,5
CA-2017-147844,2017-05-02,DD-13570,OFF-AR-10001615,3
CA-2017-147844,2017-05-02,DD-13570,OFF-PA-10002713,5
CA-2016-110975,2016-12-25,DB-12970,FUR-TA-10002958,2
CA-2016-110975,2016-12-25,DB-12970,FUR-CH-10003746,3
CA-2014-141649,2014-09-30,DM-12955,OFF-AP-10003217,6
CA-2014-124807,2014-07-12,ME-17725,OFF-PA-10001526,9
CA-2014-124807,2014-07-12,ME-17725,TEC-AC-10002857,4
CA-2016-110009,2016-09-08,TR-21325,FUR-FU-10003039,1
CA-2016-110009,2016-09-08,TR-21325,OFF-PA-10002615,7
CA-2017-168172,2017-08-06,SH-20395,OFF-SU-10002573,4
CA-2015-100146,2015-05-14,CB-12535,FUR-BO-10004015,5
CA-2015-100146,2015-05-14,CB-12535,FUR-FU-10001979,3
CA-2015-100146,2015-05-14,CB-12535,FUR-CH-10003833,2
CA-2015-100146,2015-05-14,CB-12535,FUR-CH-10004495,3
CA-2017-152079,2017-01-20,ML-17410,OFF-LA-10001613,5
CA-2016-129728,2016-05-30,JG-15310,FUR-FU-10003247,8
CA-2014-121769,2014-04-08,JS-15880,FUR-TA-10004442,1
CA-2014-103058,2014-07-23,AG-10270,TEC-AC-10001314,2
CA-2017-121125,2017-05-30,MG-17890,TEC-PH-10001619,1
CA-2017-121125,2017-05-30,MG-17890,TEC-AC-10002323,2
CA-2017-121125,2017-05-30,MG-17890,FUR-FU-10000820,1
US-2016-114013,2016-03-13,SC-20770,FUR-CH-10004287,2
US-2016-114013,2016-03-13,SC-20770,TEC-AC-10000474,5
US-2016-114013,2016-03-13,SC-20770,TEC-PH-10001494,3
US-2016-114013,2016-03-13,SC-20770,OFF-PA-10004996,5
US-2016-114013,2016-03-13,SC-20770,OFF-BI-10004318,1
US-2016-114013,2016-03-13,SC-20770,OFF-ST-10002574,5
US-2016-114013,2016-03-13,SC-20770,OFF-BI-10002353,5
US-2016-114013,2016-03-13,SC-20770,OFF-ST-10003641,2
US-2016-114013,2016-03-13,SC-20770,TEC-MA-10001148,3
CA-2017-135069,2017-04-10,BS-11755,OFF-AP-10000026,4
CA-2017-135069,2017-04-10,BS-11755,FUR-FU-10003878,3
CA-2016-101693,2016-06-25,LC-17140,FUR-CH-10001146,2
CA-2016-101693,2016-06-25,LC-17140,FUR-FU-10003919,2
US-2014-164763,2014-03-17,MH-17440,OFF-BI-10000605,3
US-2014-164763,2014-03-17,MH-17440,OFF-BI-10000309,2
US-2014-164763,2014-03-17,MH-17440,OFF-PA-10003349,2
US-2014-164763,2014-03-17,MH-17440,OFF-PA-10003063,4
US-2014-164763,2014-03-17,MH-17440,OFF-AP-10003971,3
CA-2014-161249,2014-08-09,RD-19720,OFF-FA-10004838,3
CA-2014-161249,2014-08-09,RD-19720,OFF-BI-10001097,5
CA-2015-148180,2015-07-26,BP-11095,OFF-BI-10000605,3
CA-2015-148180,2015-07-26,BP-11095,OFF-BI-10003314,6
CA-2015-148180,2015-07-26,BP-11095,OFF-AR-10002067,5
CA-2014-165568,2014-02-15,BF-11020,OFF-BI-10001031,5
CA-2015-145457,2015-03-24,CP-12085,FUR-FU-10003832,5
US-2017-163657,2017-09-02,JL-15235,OFF-BI-10000138,5
US-2017-163657,2017-09-02,JL-15235,FUR-TA-10004607,2
CA-2015-120446,2015-11-16,JG-15805,OFF-LA-10003148,3
CA-2014-109932,2014-12-09,VP-21760,OFF-PA-10001804,2
CA-2014-109932,2014-12-09,VP-21760,OFF-ST-10000036,3
CA-2017-127474,2017-02-03,RD-19810,OFF-PA-10001166,1
CA-2017-127474,2017-02-03,RD-19810,OFF-PA-10001033,2
CA-2017-127474,2017-02-03,RD-19810,FUR-FU-10004597,1
CA-2017-127474,2017-02-03,RD-19810,OFF-PA-10000418,5
CA-2017-115448,2017-11-11,MH-18025,FUR-FU-10004090,5
CA-2017-105669,2017-09-17,SJ-20125,OFF-AR-10000390,3
CA-2017-105669,2017-09-17,SJ-20125,FUR-CH-10003774,5
CA-2017-105669,2017-09-17,SJ-20125,OFF-BI-10002412,5
CA-2017-105669,2017-09-17,SJ-20125,TEC-PH-10002415,6
CA-2017-134796,2017-06-25,FM-14380,TEC-PH-10003505,2
CA-2016-137743,2016-07-30,KH-16360,OFF-LA-10003663,4
CA-2016-137743,2016-07-30,KH-16360,OFF-ST-10001780,2
CA-2015-137974,2015-04-16,LL-16840,TEC-PH-10002033,2
CA-2015-137974,2015-04-16,LL-16840,OFF-BI-10001036,1
CA-2015-137974,2015-04-16,LL-16840,FUR-FU-10001468,7
CA-2015-137974,2015-04-16,LL-16840,FUR-BO-10001519,9
US-2015-136987,2015-04-11,AR-10540,TEC-CO-10001943,4
US-2015-136987,2015-04-11,AR-10540,OFF-PA-10003127,2
CA-2015-138485,2015-02-27,NP-18670,TEC-AC-10002076,9
CA-2016-103709,2016-09-08,LP-17095,OFF-AR-10003338,2
CA-2016-103709,2016-09-08,LP-17095,OFF-PA-10004610,8
CA-2016-103709,2016-09-08,LP-17095,OFF-ST-10001272,2
CA-2016-138282,2016-05-19,AH-10690,OFF-AP-10001366,8
CA-2017-148985,2017-11-11,TB-21190,FUR-FU-10001424,4
CA-2014-138100,2014-09-15,AA-10315,OFF-PA-10000349,3
CA-2014-138100,2014-09-15,AA-10315,FUR-FU-10002456,2
CA-2015-100734,2015-09-15,AC-10615,OFF-BI-10002609,4
CA-2015-100734,2015-09-15,AC-10615,OFF-ST-10001522,2
CA-2016-139997,2016-07-01,EM-14140,TEC-CO-10000971,5
CA-2016-109652,2016-04-10,QJ-19255,OFF-AR-10000034,4
CA-2014-167199,2014-01-06,ME-17320,FUR-CH-10004063,9
CA-2014-167199,2014-01-06,ME-17320,OFF-BI-10004632,2
CA-2014-167199,2014-01-06,ME-17320,OFF-AR-10001662,2
CA-2014-167199,2014-01-06,ME-17320,TEC-PH-10004977,2
CA-2014-167199,2014-01-06,ME-17320,TEC-PH-10004539,4
CA-2014-167199,2014-01-06,ME-17320,OFF-FA-10001883,4
CA-2014-167199,2014-01-06,ME-17320,OFF-PA-10000955,1
CA-2016-124583,2016-09-01,LB-16795,OFF-EN-10002500,1
CA-2014-113964,2014-09-23,JP-16135,OFF-BI-10004654,4
CA-2014-129938,2014-12-15,EB-13705,FUR-CH-10003774,7
CA-2017-135111,2017-12-28,CS-12400,OFF-AR-10004707,1
CA-2017-135111,2017-12-28,CS-12400,OFF-BI-10004040,5
US-2015-134558,2015-12-19,PM-19135,OFF-PA-10001184,5
US-2015-134558,2015-12-19,PM-19135,TEC-AC-10004145,9
US-2015-134558,2015-12-19,PM-19135,FUR-TA-10003473,4
CA-2017-157196,2017-11-05,AA-10645,OFF-PA-10003172,2
CA-2015-108672,2015-09-10,FA-14230,FUR-FU-10003799,6
US-2017-118598,2017-11-16,CM-12190,TEC-PH-10002583,6
US-2017-160836,2017-09-11,CC-12475,OFF-PA-10004239,3
US-2017-160836,2017-09-11,CC-12475,FUR-TA-10002855,5
US-2017-160836,2017-09-11,CC-12475,OFF-AP-10001626,2
CA-2017-121048,2017-07-14,TC-21295,OFF-BI-10004022,2
CA-2017-121048,2017-07-14,TC-21295,FUR-FU-10003601,3
CA-2017-121048,2017-07-14,TC-21295,OFF-FA-10000490,4
CA-2017-121048,2017-07-14,TC-21295,OFF-AR-10004042,4
CA-2017-121048,2017-07-14,TC-21295,FUR-FU-10002960,3
CA-2017-121048,2017-07-14,TC-21295,TEC-AC-10000991,3
CA-2017-121048,2017-07-14,TC-21295,TEC-PH-10004977,3
US-2017-120147,2017-03-30,TB-21400,OFF-AR-10000817,2
US-2017-120147,2017-03-30,TB-21400,TEC-PH-10002447,1
CA-2016-158043,2016-01-31,JK-15325,OFF-EN-10003134,2
US-2017-106579,2017-06-08,BW-11200,OFF-BI-10000309,4
CA-2014-115889,2014-11-02,SH-20395,TEC-PH-10001615,2
CA-2014-115889,2014-11-02,SH-20395,OFF-ST-10003208,2
US-2017-161935,2017-07-14,JL-15835,OFF-PA-10000605,2
US-2017-161935,2017-07-14,JL-15835,TEC-PH-10000560,9
US-2017-161935,2017-07-14,JL-15835,OFF-ST-10003455,5
US-2017-161935,2017-07-14,JL-15835,FUR-FU-10002937,5
US-2017-161935,2017-07-14,JL-15835,OFF-ST-10001837,7
US-2017-161935,2017-07-14,JL-15835,OFF-AR-10004757,5
US-2017-167920,2017-12-09,JL-15835,OFF-BI-10004236,2
US-2017-167920,2017-12-09,JL-15835,OFF-AP-10000159,5
US-2017-167920,2017-12-09,JL-15835,OFF-BI-10003274,4
US-2017-167920,2017-12-09,JL-15835,TEC-AC-10001013,5
US-2017-167920,2017-12-09,JL-15835,OFF-ST-10004963,1
US-2017-167920,2017-12-09,JL-15835,OFF-LA-10004409,2
US-2017-167920,2017-12-09,JL-15835,TEC-CO-10001046,2
CA-2016-162383,2016-09-05,MD-17350,OFF-BI-10002824,2
CA-2016-162383,2016-09-05,MD-17350,OFF-BI-10001757,6
CA-2016-162383,2016-09-05,MD-17350,FUR-CH-10004477,2
CA-2014-125731,2014-09-10,CL-12565,OFF-EN-10003072,7
CA-2014-125731,2014-09-10,CL-12565,FUR-CH-10003973,5
US-2017-106145,2017-09-26,RA-19885,OFF-EN-10001028,6
US-2017-106145,2017-09-26,RA-19885,FUR-FU-10003829,3
US-2017-106145,2017-09-26,RA-19885,OFF-PA-10002245,6
US-2017-106145,2017-09-26,RA-19885,OFF-BI-10002215,3
US-2017-106145,2017-09-26,RA-19885,OFF-BI-10003925,3
CA-2016-107146,2016-06-17,LC-16885,FUR-FU-10002298,3
CA-2016-107146,2016-06-17,LC-16885,FUR-CH-10004853,4
US-2017-134642,2017-02-25,SW-20245,FUR-CH-10002880,2
US-2017-134642,2017-02-25,SW-20245,FUR-BO-10004709,5
US-2017-160143,2017-03-31,HG-14965,OFF-SU-10004231,3
CA-2017-103415,2017-12-03,MV-17485,FUR-FU-10000820,2
CA-2016-106460,2016-02-19,GT-14710,OFF-PA-10001736,2
US-2017-112347,2017-12-02,BS-11380,OFF-ST-10003306,1
