CustomerID,Country,City,State,PostalCode,Region,AddressID
TC-21535,United States,San Francisco,California,94110,West,AD003558
TH-21235,United States,Yuma,Arizona,85364,West,AD003559
PW-19240,United States,Columbia,Maryland,21044,East,AD003560
GH-14410,United States,Yuma,Arizona,85364,West,AD003561
JK-15730,United States,Chicago,Illinois,60653,Central,AD003562
LC-17140,United States,Cleveland,Ohio,44105,East,AD003563
BS-11365,United States,Oklahoma City,Oklahoma,73120,Central,AD003564
AG-10525,United States,Houston,Texas,77095,Central,AD003565
SC-20725,United States,San Francisco,California,94122,West,AD003566
LR-16915,United States,Nashville,Tennessee,37211,South,AD003567
CB-12415,United States,Los Angeles,California,90036,West,AD003568
RD-19900,United States,Bellevue,Washington,98006,West,AD003569
NC-18340,United States,Houston,Texas,77036,Central,AD003570
NB-18655,United States,Philadelphia,Pennsylvania,19143,East,AD003571
JK-15730,United States,Des Plaines,Illinois,60016,Central,AD003572
DO-13645,United States,Boynton Beach,Florida,33437,South,AD003573
MG-18145,United States,Plano,Texas,75023,Central,AD003574
LH-17155,United States,San Jose,California,95123,West,AD003575
MM-18280,United States,New York City,New York,10024,East,AD003576
BD-11320,United States,Detroit,Michigan,48227,Central,AD003577
SC-20575,United States,Miami,Florida,33178,South,AD003578
TN-21040,United States,Park Ridge,Illinois,60068,Central,AD003579
ZC-21910,United States,New York City,New York,10024,East,AD003580
NB-18655,United States,New York City,New York,10011,East,AD003581
KH-16330,United States,Hillsboro,Oregon,97123,West,AD003582
MN-17935,United States,New York City,New York,10009,East,AD003583
MY-18295,United States,Chicago,Illinois,60623,Central,AD003584
CS-11950,United States,New York City,New York,10024,East,AD003585
MC-17845,United States,Pasco,Washington,99301,West,AD003586
SC-20050,United States,Burbank,California,91505,West,AD003587
SP-20650,United States,Chicago,Illinois,60623,Central,AD003588
PR-18880,United States,Tampa,Florida,33614,South,AD003589
BM-11575,United States,Los Angeles,California,90045,West,AD003590
SM-20950,United States,New York City,New York,10035,East,AD003591
KC-16255,United States,New York City,New York,10009,East,AD003592
SG-20470,United States,Atlanta,Georgia,30318,South,AD003593
TB-21520,United States,New York City,New York,10009,East,AD003594
DV-13045,United States,Jacksonville,Florida,32216,South,AD003595
SC-20020,United States,Houston,Texas,77095,Central,AD003596
JB-15400,United States,Milwaukee,Wisconsin,53209,Central,AD003597
GH-14425,United States,Modesto,California,95351,West,AD003598
MG-17650,United States,Lakewood,Ohio,44107,East,AD003599
RD-19660,United States,Philadelphia,Pennsylvania,19134,East,AD003600
SN-20560,United States,San Francisco,California,94109,West,AD003601
AH-10690,United States,Detroit,Michigan,48205,Central,AD003602
MZ-17335,United States,Phoenix,Arizona,85023,West,AD003603
AR-10345,United States,Philadelphia,Pennsylvania,19143,East,AD003604
JF-15295,United States,Los Angeles,California,90036,West,AD003605
DS-13180,United States,Philadelphia,Pennsylvania,19140,East,AD003606
BP-11095,United States,Miami,Florida,33180,South,AD003607
TG-21310,United States,Raleigh,North Carolina,27604,South,AD003608
BT-11395,United States,Garden City,Kansas,67846,Central,AD003609
JF-15190,United States,Long Beach,California,90805,West,AD003610
MK-17905,United States,San Diego,California,92037,West,AD003611
GG-14650,United States,Bloomington,Illinois,61701,Central,AD003612
MC-18130,United States,Seattle,Washington,98115,West,AD003613
ML-18265,United States,Fayetteville,North Carolina,28314,South,AD003614
AG-10270,United States,Omaha,Nebraska,68104,Central,AD003615
TT-21070,United States,Chattanooga,Tennessee,37421,South,AD003616
LT-16765,United States,Fairfield,Ohio,45014,East,AD003617
DD-13570,United States,Los Angeles,California,90049,West,AD003618
DB-12970,United States,New York City,New York,10024,East,AD003619
DM-12955,United States,Fairfield,Ohio,45014,East,AD003620
ME-17725,United States,Chicago,Illinois,60610,Central,AD003621
TR-21325,United States,Seattle,Washington,98103,West,AD003622
SH-20395,United States,New York City,New York,10011,East,AD003623
CB-12535,United States,Camarillo,California,93010,West,AD003624
ML-17410,United States,Chicago,Illinois,60653,Central,AD003625
JG-15310,United States,Los Angeles,California,90032,West,AD003626
JS-15880,United States,Toledo,Ohio,43615,East,AD003627
AG-10270,United States,New York City,New York,10011,East,AD003628
MG-17890,United States,Tigard,Oregon,97224,West,AD003629
SC-20770,United States,Philadelphia,Pennsylvania,19134,East,AD003630
BS-11755,United States,Philadelphia,Pennsylvania,19143,East,AD003631
LC-17140,United States,Houston,Texas,77070,Central,AD003632
MH-17440,United States,Jackson,Mississippi,39212,South,AD003633
RD-19720,United States,Phoenix,Arizona,85023,West,AD003634
BP-11095,United States,Oxnard,California,93030,West,AD003635
BF-11020,United States,Seattle,Washington,98105,West,AD003636
CP-12085,United States,Covington,Washington,98042,West,AD003637
JL-15235,United States,Los Angeles,California,90049,West,AD003638
JG-15805,United States,San Diego,California,92105,West,AD003639
VP-21760,United States,Brownsville,Texas,78521,Central,AD003640
RD-19810,United States,Chicago,Illinois,60610,Central,AD003641
MH-18025,United States,Knoxville,Tennessee,37918,South,AD003642
SJ-20125,United States,Houston,Texas,77036,Central,AD003643
FM-14380,United States,Bolingbrook,Illinois,60440,Central,AD003644
KH-16360,United States,Chicago,Illinois,60623,Central,AD003645
LL-16840,United States,Waynesboro,Virginia,22980,South,AD003646
AR-10540,United States,Los Angeles,California,90004,West,AD003647
NP-18670,United States,Seattle,Washington,98105,West,AD003648
LP-17095,United States,Visalia,California,93277,West,AD003649
AH-10690,United States,Los Angeles,California,90008,West,AD003650
TB-21190,United States,Los Angeles,California,90045,West,AD003651
AA-10315,United States,New York City,New York,10011,East,AD003652
AC-10615,United States,Philadelphia,Pennsylvania,19143,East,AD003653
EM-14140,United States,Lehi,Utah,84043,West,AD003654
QJ-19255,United States,Chicago,Illinois,60653,Central,AD003655
ME-17320,United States,Henderson,Kentucky,42420,South,AD003656
LB-16795,United States,Huntington Beach,California,92646,West,AD003657
JP-16135,United States,New York City,New York,10011,East,AD003658
EB-13705,United States,Philadelphia,Pennsylvania,19140,East,AD003659
CS-12400,United States,Fargo,North Dakota,58103,Central,AD003660
PM-19135,United States,Dover,New Hampshire,3820,East,AD003661
AA-10645,United States,San Diego,California,92105,West,AD003662
FA-14230,United States,Los Angeles,California,90032,West,AD003663
CM-12190,United States,Utica,New York,13501,East,AD003664
CC-12475,United States,Houston,Texas,77070,Central,AD003665
TC-21295,United States,Westminster,California,92683,West,AD003666
TB-21400,United States,Los Angeles,California,90036,West,AD003667
JK-15325,United States,Atlantic City,New Jersey,8401,East,AD003668
BW-11200,United States,Skokie,Illinois,60076,Central,AD003669
SH-20395,United States,San Francisco,California,94122,West,AD003670
JL-15835,United States,Columbus,Ohio,43229,East,AD003671
JL-15835,United States,Richmond,Kentucky,40475,South,AD003672
MD-17350,United States,Lancaster,Ohio,43130,East,AD003673
CL-12565,United States,Gresham,Oregon,97030,West,AD003674
RA-19885,United States,San Francisco,California,94109,West,AD003675
LC-16885,United States,Longmont,Colorado,80501,West,AD003676
SW-20245,United States,Greenville,North Carolina,27834,South,AD003677
HG-14965,United States,Los Angeles,California,90004,West,AD003678
MV-17485,United States,Houston,Texas,77041,Central,AD003679
GT-14710,United States,San Francisco,California,94109,West,AD003680
BS-11380,United States,Denver,Colorado,80219,West,AD003681
CM-12715,United States,Huntsville,Texas,77340,Central,AD003682
EM-13825,United States,Houston,Texas,77036,Central,AD003683
KH-16330,United States,New York City,New York,10024,East,AD003684
AF-10885,United States,Philadelphia,Pennsylvania,19134,East,AD003685
JR-16210,United States,Columbus,Indiana,47201,Central,AD003686
DL-12925,United States,Long Beach,New York,11561,East,AD003687
BD-11605,United States,Lancaster,Pennsylvania,17602,East,AD003688
RB-19570,United States,Chicago,Illinois,60610,Central,AD003689
RB-19795,United States,Denver,Colorado,80219,West,AD003690
TB-21250,United States,Seattle,Washington,98103,West,AD003691
KN-16390,United States,Houston,Texas,77070,Central,AD003692
RL-19615,United States,Los Angeles,California,90045,West,AD003693
FH-14275,United States,Newport News,Virginia,23602,South,AD003694
YS-21880,United States,Los Angeles,California,90036,West,AD003695
SW-20755,United States,Seattle,Washington,98115,West,AD003696
PN-18775,United States,Omaha,Nebraska,68104,Central,AD003697
AT-10735,United States,Morristown,New Jersey,7960,East,AD003698
EJ-13720,United States,Philadelphia,Pennsylvania,19143,East,AD003699
DM-13345,United States,New York City,New York,10024,East,AD003700
KH-16690,United States,Springfield,Virginia,22153,South,AD003701
MB-18085,United States,Roseville,California,95661,West,AD003702
DK-12895,United States,Rockford,Illinois,61107,Central,AD003703
DB-13210,United States,Philadelphia,Pennsylvania,19134,East,AD003704
CV-12295,United States,Detroit,Michigan,48234,Central,AD003705
GK-14620,United States,Los Angeles,California,90004,West,AD003706
JA-15970,United States,Springfield,Oregon,97477,West,AD003707
TH-21115,United States,Providence,Rhode Island,2908,East,AD003708
BS-11665,United States,Chicago,Illinois,60623,Central,AD003709
NS-18505,United States,Dallas,Texas,75220,Central,AD003710
SA-20830,United States,Moreno Valley,California,92553,West,AD003711
BH-11710,United States,Garden City,Kansas,67846,Central,AD003712
SC-20380,United States,New York City,New York,10035,East,AD003713
RF-19345,United States,Orlando,Florida,32839,South,AD003714
CM-12235,United States,Watertown,New York,13601,East,AD003715
JM-15655,United States,Los Angeles,California,90032,West,AD003716
RB-19435,United States,Los Angeles,California,90004,West,AD003717
SS-20515,United States,Newark,Delaware,19711,East,AD003718
NM-18445,United States,Detroit,Michigan,48234,Central,AD003719
EM-14095,United States,Phoenix,Arizona,85023,West,AD003720
MP-17470,United States,Brownsville,Texas,78521,Central,AD003721
KH-16360,United States,Louisville,Kentucky,40214,South,AD003722
DB-13555,United States,Newark,Delaware,19711,East,AD003723
LB-16795,United States,Pueblo,Colorado,81001,West,AD003724
CA-11965,United States,Los Angeles,California,90036,West,AD003725
DL-12925,United States,Greenville,North Carolina,27834,South,AD003726
FC-14335,United States,San Francisco,California,94110,West,AD003727
DB-13120,United States,Marion,Ohio,43302,East,AD003728
CK-12205,United States,Dallas,Texas,75081,Central,AD003729
FW-14395,United States,Huntsville,Alabama,35810,South,AD003730
JM-15865,United States,Las Vegas,Nevada,89115,West,AD003731
PS-18970,United States,Los Angeles,California,90049,West,AD003732
TC-21475,United States,Lakewood,Ohio,44107,East,AD003733
CV-12805,United States,Fremont,Nebraska,68025,Central,AD003734
VS-21820,United States,Huntsville,Texas,77340,Central,AD003735
SC-20575,United States,Los Angeles,California,90036,West,AD003736
SG-20605,United States,Asheville,North Carolina,28806,South,AD003737
NB-18580,United States,Bossier City,Louisiana,71111,South,AD003738
DR-12940,United States,Providence,Rhode Island,2908,East,AD003739
MA-17560,United States,Everett,Massachusetts,2149,East,AD003740
TS-21655,United States,Rancho Cucamonga,California,91730,West,AD003741
JG-15115,United States,Charlotte,North Carolina,28205,South,AD003742
KM-16375,United States,Providence,Rhode Island,2908,East,AD003743
SD-20485,United States,Midland,Michigan,48640,Central,AD003744
TT-21070,United States,Rochester,New York,14609,East,AD003745
BB-11545,United States,Jackson,Michigan,49201,Central,AD003746
RS-19420,United States,Suffolk,Virginia,23434,South,AD003747
AI-10855,United States,Brentwood,California,94513,West,AD003748
AH-10120,United States,Houston,Texas,77036,Central,AD003749
BF-11170,United States,Lawrence,Massachusetts,1841,East,AD003750
AA-10480,United States,Detroit,Michigan,48234,Central,AD003751
SV-20815,United States,Orem,Utah,84057,West,AD003752
EH-14185,United States,Philadelphia,Pennsylvania,19120,East,AD003753
JL-15850,United States,Mesa,Arizona,85204,West,AD003754
JM-15250,United States,Fayetteville,North Carolina,28314,South,AD003755
JB-15925,United States,Los Angeles,California,90032,West,AD003756
PB-19105,United States,Philadelphia,Pennsylvania,19140,East,AD003757
SP-20620,United States,Colorado Springs,Colorado,80906,West,AD003758
MC-17605,United States,Los Angeles,California,90032,West,AD003759
BG-11695,United States,New York City,New York,10009,East,AD003760
JO-15550,United States,San Francisco,California,94109,West,AD003761
AR-10345,United States,Austin,Texas,78745,Central,AD003762
TS-21505,United States,Cleveland,Ohio,44105,East,AD003763
GA-14515,United States,El Paso,Texas,79907,Central,AD003764
TN-21040,United States,Tallahassee,Florida,32303,South,AD003765
TW-21025,United States,Seattle,Washington,98103,West,AD003766
PA-19060,United States,Dallas,Texas,75220,Central,AD003767
JD-15790,United States,Houston,Texas,77070,Central,AD003768
MN-17935,United States,Springfield,Ohio,45503,East,AD003769
GM-14500,United States,Seattle,Washington,98103,West,AD003770
DG-13300,United States,Seattle,Washington,98105,West,AD003771
AG-10330,United States,Charlotte,North Carolina,28205,South,AD003772
JF-15355,United States,Baltimore,Maryland,21215,East,AD003773
SC-20680,United States,San Francisco,California,94110,West,AD003774
CM-11935,United States,Tucson,Arizona,85705,West,AD003775
KT-16480,United States,Los Angeles,California,90036,West,AD003776
CP-12340,United States,Waterbury,Connecticut,6708,East,AD003777
EK-13795,United States,Chicago,Illinois,60610,Central,AD003778
CW-11905,United States,Long Beach,New York,11561,East,AD003779
KH-16510,United States,Arlington,Virginia,22204,South,AD003780
AB-10600,United States,Jacksonville,North Carolina,28540,South,AD003781
AH-10075,United States,Columbus,Ohio,43229,East,AD003782
CK-12595,United States,Charlotte,North Carolina,28205,South,AD003783
SP-20620,United States,Buffalo,New York,14215,East,AD003784
JP-15460,United States,Houston,Texas,77041,Central,AD003785
BG-11035,United States,Memphis,Tennessee,38109,South,AD003786
CC-12550,United States,Plano,Texas,75023,Central,AD003787
SL-20155,United States,Salem,Oregon,97301,West,AD003788
FO-14305,United States,Columbus,Georgia,31907,South,AD003789
BB-11545,United States,Columbia,Maryland,21044,East,AD003790
DO-13435,United States,Portland,Oregon,97206,West,AD003791
LB-16735,United States,Tallahassee,Florida,32303,South,AD003792
TS-21205,United States,Riverside,California,92503,West,AD003793
CS-12505,United States,Lancaster,Ohio,43130,East,AD003794
SP-20920,United States,San Francisco,California,94109,West,AD003795
CD-12790,United States,Moreno Valley,California,92553,West,AD003796
RF-19840,United States,Chesapeake,Virginia,23320,South,AD003797
FO-14305,United States,Chicago,Illinois,60623,Central,AD003798
ER-13855,United States,Charlotte,North Carolina,28205,South,AD003799
PB-19150,United States,New York City,New York,10009,East,AD003800
LW-17215,United States,Chicago,Illinois,60653,Central,AD003801
FG-14260,United States,Philadelphia,Pennsylvania,19120,East,AD003802
BP-11050,United States,Chicago,Illinois,60623,Central,AD003803
SP-20860,United States,Dallas,Texas,75217,Central,AD003804
JD-15895,United States,Las Vegas,Nevada,89115,West,AD003805
FM-14380,United States,Amarillo,Texas,79109,Central,AD003806
MP-17965,United States,Middletown,Connecticut,6457,East,AD003807
HR-14830,United States,New York City,New York,10035,East,AD003808
BW-11065,United States,Philadelphia,Pennsylvania,19120,East,AD003809
MS-17710,United States,Fresno,California,93727,West,AD003810
SJ-20125,United States,Franklin,Tennessee,37064,South,AD003811
VS-21820,United States,Raleigh,North Carolina,27604,South,AD003812
DK-13090,United States,Clinton,Maryland,20735,East,AD003813
MG-17680,United States,Los Angeles,California,90049,West,AD003814
DP-13390,United States,North Las Vegas,Nevada,89031,West,AD003815
CJ-12010,United States,San Francisco,California,94109,West,AD003816
CW-11905,United States,Cranston,Rhode Island,2920,East,AD003817
GW-14605,United States,Jackson,Tennessee,38301,South,AD003818
PP-18955,United States,Newark,Delaware,19711,East,AD003819
PW-19030,United States,Los Angeles,California,90036,West,AD003820
PW-19030,United States,Rome,New York,13440,East,AD003821
CY-12745,United States,Chicago,Illinois,60610,Central,AD003822
BW-11110,United States,San Diego,California,92105,West,AD003823
MB-18085,United States,Houston,Texas,77036,Central,AD003824
CR-12820,United States,West Palm Beach,Florida,33407,South,AD003825
EB-14110,United States,Los Angeles,California,90045,West,AD003826
SH-19975,United States,Seattle,Washington,98103,West,AD003827
CV-12295,United States,Des Moines,Iowa,50315,Central,AD003828
AT-10735,United States,New York City,New York,10024,East,AD003829
AG-10390,United States,Arlington,Virginia,22204,South,AD003830
GM-14500,United States,Pharr,Texas,78577,Central,AD003831
JK-15205,United States,Arlington,Virginia,22204,South,AD003832
DW-13540,United States,Houston,Texas,77070,Central,AD003833
AS-10090,United States,Irving,Texas,75061,Central,AD003834
TS-21205,United States,Chicago,Illinois,60653,Central,AD003835
SM-20320,United States,Los Angeles,California,90049,West,AD003836
BH-11710,United States,Hattiesburg,Mississippi,39401,South,AD003837
LW-16825,United States,New York City,New York,10024,East,AD003838
JA-15970,United States,Cuyahoga Falls,Ohio,44221,East,AD003839
KA-16525,United States,Seattle,Washington,98103,West,AD003840
TG-21310,United States,Mesa,Arizona,85204,West,AD003841
DB-13360,United States,Salt Lake City,Utah,84106,West,AD003842
LS-17245,United States,Los Angeles,California,90045,West,AD003843
MO-17950,United States,Jacksonville,North Carolina,28540,South,AD003844
CA-11965,United States,Lakewood,Ohio,44107,East,AD003845
DB-12910,United States,Lake Forest,California,92630,West,AD003846
DK-12835,United States,Portland,Oregon,97206,West,AD003847
EB-14170,United States,Charlotte,North Carolina,28205,South,AD003848
DR-12940,United States,Aurora,Illinois,60505,Central,AD003849
JS-15685,United States,Philadelphia,Pennsylvania,19140,East,AD003850
LC-16870,United States,Thornton,Colorado,80229,West,AD003851
JP-15520,United States,Davis,California,95616,West,AD003852
TS-21655,United States,Fayetteville,Arkansas,72701,South,AD003853
NM-18445,United States,New York City,New York,10011,East,AD003854
EH-14125,United States,Wheeling,West Virginia,26003,East,AD003855
DC-12850,United States,Memphis,Tennessee,38109,South,AD003856
DO-13645,United States,Houston,Texas,77036,Central,AD003857
LS-16975,United States,Dallas,Texas,75217,Central,AD003858
RW-19630,United States,San Francisco,California,94122,West,AD003859
RD-19720,United States,Morgan Hill,California,95037,West,AD003860
RB-19570,United States,Saint Charles,Illinois,60174,Central,AD003861
JE-15715,United States,Cleveland,Ohio,44105,East,AD003862
PO-19195,United States,Philadelphia,Pennsylvania,19140,East,AD003863
JK-16120,United States,Garland,Texas,75043,Central,AD003864
JP-16135,United States,San Diego,California,92024,West,AD003865
Dp-13240,United States,Waterbury,Connecticut,6708,East,AD003866
JB-16000,United States,Columbia,Maryland,21044,East,AD003867
PP-18955,United States,Hollywood,Florida,33021,South,AD003868
RF-19840,United States,Springfield,Virginia,22153,South,AD003869
KH-16330,United States,New York City,New York,10035,East,AD003870
EM-14200,United States,Dallas,Texas,75217,Central,AD003871
DK-12835,United States,New York City,New York,10024,East,AD003872
MC-17425,United States,Portland,Oregon,97206,West,AD003873
RW-19540,United States,Brentwood,California,94513,West,AD003874
DS-13180,United States,San Diego,California,92037,West,AD003875
GA-14725,United States,Dallas,Texas,75081,Central,AD003876
SC-20380,United States,El Paso,Texas,79907,Central,AD003877
KD-16345,United States,New York City,New York,10035,East,AD003878
KH-16330,United States,Revere,Massachusetts,2151,East,AD003879
GG-14650,United States,Chico,California,95928,West,AD003880
JS-15685,United States,Miramar,Florida,33023,South,AD003881
BP-11095,United States,Los Angeles,California,90049,West,AD003882
CC-12610,United States,Denver,Colorado,80219,West,AD003883
SP-20860,United States,Philadelphia,Pennsylvania,19134,East,AD003884
JK-15625,United States,Jackson,Mississippi,39212,South,AD003885
CC-12100,United States,Los Angeles,California,90045,West,AD003886
DP-13000,United States,Houston,Texas,77095,Central,AD003887
SF-20065,United States,Clifton,New Jersey,7011,East,AD003888
EH-13765,United States,Chicago,Illinois,60623,Central,AD003889
DN-13690,United States,Seattle,Washington,98115,West,AD003890
PJ-19015,United States,Long Beach,New York,11561,East,AD003891
MA-17560,United States,Sheboygan,Wisconsin,53081,Central,AD003892
VM-21835,United States,Boca Raton,Florida,33433,South,AD003893
MM-18055,United States,Aurora,Colorado,80013,West,AD003894
CR-12580,United States,San Diego,California,92037,West,AD003895
BS-11365,United States,Seattle,Washington,98105,West,AD003896
RD-19585,United States,Dubuque,Iowa,52001,Central,AD003897
KD-16270,United States,Los Angeles,California,90032,West,AD003898
AA-10645,United States,Lowell,Massachusetts,1852,East,AD003899
MC-18100,United States,Marysville,Washington,98270,West,AD003900
AA-10645,United States,Oklahoma City,Oklahoma,73120,Central,AD003901
QJ-19255,United States,Philadelphia,Pennsylvania,19134,East,AD003902
JM-16195,United States,Aurora,Colorado,80013,West,AD003903
TB-21625,United States,New York City,New York,10009,East,AD003904
NF-18595,United States,Lancaster,Ohio,43130,East,AD003905
BF-11020,United States,Modesto,California,95351,West,AD003906
NP-18670,United States,Saint Louis,Missouri,63116,Central,AD003907
HM-14860,United States,Dallas,Texas,75217,Central,AD003908
DM-13525,United States,New York City,New York,10035,East,AD003909
JF-15565,United States,San Antonio,Texas,78207,Central,AD003910
NM-18520,United States,Amarillo,Texas,79109,Central,AD003911
AG-10270,United States,Lawrence,Massachusetts,1841,East,AD003912
BF-11275,United States,Columbus,Georgia,31907,South,AD003913
JC-15775,United States,Los Angeles,California,90032,West,AD003914
PV-18985,United States,Cambridge,Massachusetts,2138,East,AD003915
DO-13645,United States,Salt Lake City,Utah,84106,West,AD003916
HA-14905,United States,New York City,New York,10035,East,AD003917
SH-20395,United States,Cuyahoga Falls,Ohio,44221,East,AD003918
JM-16195,United States,Wilmington,North Carolina,28403,South,AD003919
DK-13225,United States,New York City,New York,10035,East,AD003920
CM-12715,United States,Philadelphia,Pennsylvania,19140,East,AD003921
BF-10975,United States,New York City,New York,10009,East,AD003922
SF-20965,United States,Philadelphia,Pennsylvania,19134,East,AD003923
CB-12025,United States,Los Angeles,California,90049,West,AD003924
TC-20980,United States,Long Beach,New York,11561,East,AD003925
LW-17215,United States,Rochester,New York,14609,East,AD003926
NS-18640,United States,San Francisco,California,94109,West,AD003927
JM-15250,United States,Huntsville,Texas,77340,Central,AD003928
RF-19345,United States,East Point,Georgia,30344,South,AD003929
CA-12055,United States,New York City,New York,10009,East,AD003930
KH-16690,United States,Springfield,Oregon,97477,West,AD003931
LC-16960,United States,Arlington,Virginia,22204,South,AD003932
JL-15130,United States,Wilmington,North Carolina,28403,South,AD003933
DM-12955,United States,Yuma,Arizona,85364,West,AD003934
MV-18190,United States,San Bernardino,California,92404,West,AD003935
NS-18640,United States,Baltimore,Maryland,21215,East,AD003936
AS-10630,United States,Seattle,Washington,98103,West,AD003937
MT-17815,United States,San Francisco,California,94110,West,AD003938
SR-20425,United States,New York City,New York,10035,East,AD003939
DK-13375,United States,Seattle,Washington,98115,West,AD003940
SV-20935,United States,Albuquerque,New Mexico,87105,West,AD003941
RH-19510,United States,Los Angeles,California,90045,West,AD003942
SB-20185,United States,Los Angeles,California,90045,West,AD003943
CR-12820,United States,Houston,Texas,77041,Central,AD003944
EG-13900,United States,Philadelphia,Pennsylvania,19140,East,AD003945
RD-19930,United States,Chicago,Illinois,60623,Central,AD003946
JM-15865,United States,San Angelo,Texas,76903,Central,AD003947
LW-16825,United States,Pasadena,Texas,77506,Central,AD003948
RW-19540,United States,Los Angeles,California,90049,West,AD003949
BG-11695,United States,Garden City,Kansas,67846,Central,AD003950
TT-21220,United States,Los Angeles,California,90045,West,AD003951
EB-13930,United States,Chicago,Illinois,60653,Central,AD003952
FP-14320,United States,Philadelphia,Pennsylvania,19134,East,AD003953
JA-15970,United States,Modesto,California,95351,West,AD003954
TS-21655,United States,Houston,Texas,77070,Central,AD003955
DP-13000,United States,Chicago,Illinois,60610,Central,AD003956
JD-15895,United States,Riverside,California,92503,West,AD003957
GH-14485,United States,Dallas,Texas,75081,Central,AD003958
RD-19585,United States,Los Angeles,California,90008,West,AD003959
CS-12490,United States,Lakeland,Florida,33801,South,AD003960
BF-11215,United States,New York City,New York,10035,East,AD003961
NK-18490,United States,Philadelphia,Pennsylvania,19140,East,AD003962
AZ-10750,United States,San Diego,California,92037,West,AD003963
Co-12640,United States,Lawton,Oklahoma,73505,Central,AD003964
AG-10675,United States,Salem,Virginia,24153,South,AD003965
EM-14140,United States,Santa Ana,California,92704,West,AD003966
CA-11965,United States,Rapid City,South Dakota,57701,Central,AD003967
RB-19360,United States,Seattle,Washington,98115,West,AD003968
RD-19720,United States,Middletown,Connecticut,6457,East,AD003969
MS-17830,United States,Baltimore,Maryland,21215,East,AD003970
PG-18820,United States,San Diego,California,92105,West,AD003971
KB-16240,United States,Odessa,Texas,79762,Central,AD003972
RB-19465,United States,Milford,Connecticut,6460,East,AD003973
JD-15790,United States,Belleville,New Jersey,7109,East,AD003974
JJ-15445,United States,New York City,New York,10035,East,AD003975
LT-17110,United States,San Diego,California,92105,West,AD003976
AH-10690,United States,San Francisco,California,94122,West,AD003977
AB-10060,United States,Seattle,Washington,98105,West,AD003978
FM-14380,United States,Jackson,Mississippi,39212,South,AD003979
GH-14410,United States,Los Angeles,California,90049,West,AD003980
HE-14800,United States,Chicago,Illinois,60623,Central,AD003981
SZ-20035,United States,New York City,New York,10035,East,AD003982
CM-12115,United States,Los Angeles,California,90008,West,AD003983
TG-21310,United States,Des Moines,Washington,98198,West,AD003984
DK-12985,United States,Springfield,Oregon,97477,West,AD003985
SS-20410,United States,Philadelphia,Pennsylvania,19120,East,AD003986
BM-11575,United States,Chicago,Illinois,60653,Central,AD003987
MY-17380,United States,Chicago,Illinois,60623,Central,AD003988
AG-10900,United States,Chicago,Illinois,60623,Central,AD003989
SG-20470,United States,Rockville,Maryland,20852,East,AD003990
CC-12370,United States,New York City,New York,10011,East,AD003991
LR-16915,United States,Durham,North Carolina,27707,South,AD003992
DB-13120,United States,Santa Barbara,California,93101,West,AD003993
LP-17095,United States,Knoxville,Tennessee,37918,South,AD003994
KD-16495,United States,New York City,New York,10024,East,AD003995
SA-20830,United States,Daytona Beach,Florida,32114,South,AD003996
BG-11035,United States,Nashville,Tennessee,37211,South,AD003997
DM-12955,United States,Nashville,Tennessee,37211,South,AD003998
MC-17845,United States,Dallas,Texas,75220,Central,AD003999
ML-17395,United States,Murfreesboro,Tennessee,37130,South,AD004000
RD-19930,United States,Dallas,Texas,75217,Central,AD004001
AB-10015,United States,Arlington,Texas,76017,Central,AD004002
EA-14035,United States,Pasadena,California,91104,West,AD004003
SF-20065,United States,Everett,Massachusetts,2149,East,AD004004
BC-11125,United States,Troy,New York,12180,East,AD004005
PF-19165,United States,Sandy Springs,Georgia,30328,South,AD004006
SE-20110,United States,San Jose,California,95123,West,AD004007
CJ-12010,United States,Jacksonville,Florida,32216,South,AD004008
PT-19090,United States,Jacksonville,Florida,32216,South,AD004009
LH-16900,United States,New York City,New York,10009,East,AD004010
BW-11200,United States,San Francisco,California,94122,West,AD004011
BS-11365,United States,Columbus,Georgia,31907,South,AD004012
DP-13390,United States,Aurora,Illinois,60505,Central,AD004013
CS-12400,United States,Philadelphia,Pennsylvania,19134,East,AD004014
MS-17365,United States,Chicago,Illinois,60653,Central,AD004015
DK-12895,United States,Seattle,Washington,98103,West,AD004016
SN-20560,United States,Roseville,Michigan,48066,Central,AD004017
TC-21475,United States,Fayetteville,Arkansas,72701,South,AD004018
AM-10705,United States,Jacksonville,North Carolina,28540,South,AD004019
AJ-10960,United States,New York City,New York,10035,East,AD004020
KH-16360,United States,Dover,Delaware,19901,East,AD004021
LP-17095,United States,Aurora,Illinois,60505,Central,AD004022
JE-15715,United States,New York City,New York,10009,East,AD004023
MY-18295,United States,El Cajon,California,92020,West,AD004024
FC-14245,United States,Springfield,Ohio,45503,East,AD004025
ND-18460,United States,Mount Vernon,New York,10550,East,AD004026
DB-13360,United States,Lakewood,Ohio,44107,East,AD004027
LC-16960,United States,Tampa,Florida,33614,South,AD004028
BD-11725,United States,Columbus,Georgia,31907,South,AD004029
MC-17605,United States,Jacksonville,North Carolina,28540,South,AD004030
SZ-20035,United States,Saint Charles,Illinois,60174,Central,AD004031
DH-13675,United States,Miami,Florida,33180,South,AD004032
LC-16885,United States,Troy,Ohio,45373,East,AD004033
JO-15145,United States,Seattle,Washington,98103,West,AD004034
MT-17815,United States,New York City,New York,10011,East,AD004035
EB-13750,United States,Arlington,Virginia,22204,South,AD004036
