OrderID,Sales,Discount,Profit,BillingID
CA-2016-143476,2073,0.2,725,B007208
CA-2016-143476,956,0.2,299,B007209
US-2016-119046,3018,0.0,1388,B007210
US-2016-119046,5164,0.2,1872,B007211
US-2016-119046,1123,0.2,393,B007212
CA-2017-154949,1473,0.0,721,B007213
CA-2015-103072,1639,0.0,475,B007214
CA-2015-103072,2592,0.0,1244,B007215
CA-2015-150770,882,0.0,255,B007216
CA-2015-150770,6249,0.2,2187,B007217
CA-2015-150770,33996,0.0,12238,B007218
CA-2015-150770,4956,0.2,1734,B007219
CA-2017-154760,27449,0.7,-22874,B007220
US-2017-104437,13794,0.0,3586,B007221
CA-2017-113075,4068,0.2,-711,B007222
CA-2016-109953,11037,0.2,1241,B007223
CA-2016-109953,15162,0.0,5003,B007224
CA-2016-109953,3080,0.0,1016,B007225
CA-2017-127397,12392,0.2,3872,B007226
CA-2017-127397,131980,0.2,21446,B007227
CA-2014-157546,8971,0.2,3027,B007228
CA-2014-157546,2283,0.0,1073,B007229
CA-2017-153843,3088,0.0,1544,B007230
CA-2017-153843,46516,0.0,12094,B007231
CA-2017-153843,2712,0.0,1247,B007232
CA-2016-137337,11360,0.0,4430,B007233
CA-2016-137337,1296,0.0,635,B007234
CA-2016-137337,6945,0.2,2257,B007235
CA-2014-138737,864,0.0,241,B007236
CA-2016-164924,34199,0.7,-31919,B007237
CA-2016-101651,4396,0.0,1846,B007238
CA-2016-101651,3976,0.0,1868,B007239
CA-2017-136651,6636,0.0,2654,B007240
CA-2017-136651,9288,0.2,3018,B007241
CA-2017-136651,2414,0.0,796,B007242
CA-2017-118892,441617,0.3,-63088,B007243
US-2017-151127,4956,0.0,1883,B007244
CA-2017-145807,35490,0.0,1774,B007245
US-2014-127978,1512,0.2,491,B007246
US-2014-127978,30245,0.5,-19961,B007247
US-2014-127978,4467,0.2,-1005,B007248
CA-2015-158491,11998,0.0,3599,B007249
CA-2015-158491,98997,0.0,39598,B007250
CA-2016-116764,921,0.2,334,B007251
CA-2016-152457,6852,0.0,3151,B007252
CA-2016-152730,36474,0.0,10942,B007253
CA-2016-152730,4740,0.0,2133,B007254
CA-2016-152730,4976,0.0,1393,B007255
CA-2016-152730,556,0.0,144,B007256
CA-2016-152730,62910,0.0,30196,B007257
CA-2016-152730,1470,0.0,396,B007258
CA-2016-152730,4536,0.0,2177,B007259
CA-2016-152730,12599,0.0,3527,B007260
CA-2017-137001,1470,0.0,411,B007261
CA-2017-156363,3270,0.4,-654,B007262
CA-2017-156363,3168,0.2,1108,B007263
CA-2017-122056,18186,0.0,5092,B007264
US-2014-143721,15537,0.3,-3551,B007265
CA-2017-122987,1342,0.7,-1119,B007266
CA-2017-122987,6713,0.2,-83,B007267
CA-2016-133368,8956,0.2,3246,B007268
CA-2016-133368,31577,0.2,3157,B007269
CA-2016-123337,27366,0.15,-1287,B007270
CA-2016-123337,1748,0.0,454,B007271
US-2016-150357,2060,0.2,-437,B007272
US-2016-150357,409,0.7,-273,B007273
CA-2015-144519,33996,0.2,4249,B007274
CA-2015-144519,6398,0.0,2175,B007275
CA-2014-120670,79992,0.2,23997,B007276
CA-2016-157217,3598,0.2,449,B007277
CA-2016-157217,38997,0.0,13258,B007278
CA-2016-108224,18552,0.2,4870,B007279
CA-2015-162782,254198,0.0,127099,B007280
CA-2017-159282,59998,0.7,-47998,B007281
CA-2017-155936,303,0.8,-500,B007282
CA-2017-169439,2592,0.2,388,B007283
CA-2017-169439,6611,0.2,-909,B007284
CA-2017-151183,4636,0.0,1529,B007285
CA-2016-149965,690,0.0,55,B007286
CA-2016-149965,5769,0.0,2365,B007287
CA-2014-158281,55971,0.4,-12127,B007288
CA-2016-153661,30501,0.0,7625,B007289
CA-2016-153661,5078,0.2,1777,B007290
CA-2016-153661,2601,0.0,1222,B007291
CA-2017-109183,64900,0.5,-27258,B007292
CA-2016-113656,5999,0.0,2159,B007293
CA-2015-148964,2023,0.0,789,B007294
CA-2014-111899,3784,0.2,283,B007295
CA-2014-111899,547,0.2,184,B007296
CA-2015-101126,7723,0.2,772,B007297
CA-2014-163468,29210,0.5,-17526,B007298
CA-2014-163468,854,0.6,-747,B007299
CA-2014-163468,42411,0.3,-3029,B007300
CA-2014-163468,289,0.8,-491,B007301
CA-2014-163468,38172,0.2,-6680,B007302
US-2017-117450,9718,0.2,607,B007303
US-2017-117450,1036,0.2,362,B007304
CA-2014-137274,89084,0.3,-15271,B007305
CA-2016-144092,7200,0.0,1296,B007306
CA-2016-144092,11388,0.2,996,B007307
CA-2016-144092,15813,0.0,7748,B007308
CA-2017-112172,1413,0.0,70,B007309
CA-2015-121699,6475,0.0,2913,B007310
CA-2015-162761,187,0.7,-131,B007311
CA-2015-162761,1121,0.7,-859,B007312
CA-2015-162761,3737,0.2,747,B007313
CA-2016-121377,28639,0.2,2506,B007314
CA-2017-115322,4392,0.0,1273,B007315
CA-2016-132066,14218,0.4,-3791,B007316
CA-2017-158120,1960,0.2,661,B007317
CA-2017-158120,415,0.7,-346,B007318
CA-2017-100097,97995,0.0,26458,B007319
CA-2017-100097,13530,0.0,3788,B007320
CA-2017-167626,890,0.2,333,B007321
CA-2017-167626,10080,0.2,2142,B007322
US-2017-126053,4196,0.0,1090,B007323
US-2017-126053,944,0.0,453,B007324
US-2017-128447,40080,0.0,11222,B007325
US-2017-128447,2879,0.2,1007,B007326
US-2014-131275,11100,0.0,1443,B007327
US-2014-131275,127996,0.2,41598,B007328
US-2014-131275,185619,0.0,33411,B007329
CA-2016-149349,2275,0.6,-853,B007330
CA-2017-115119,6154,0.4,-1333,B007331
CA-2017-115119,8143,0.7,-6515,B007332
CA-2015-125563,6736,0.2,1010,B007333
CA-2015-125563,5452,0.2,1431,B007334
CA-2015-113152,84390,0.0,37131,B007335
CA-2015-113152,44956,0.2,5619,B007336
CA-2017-165155,1551,0.0,387,B007337
CA-2014-163412,19218,0.1,3630,B007338
CA-2015-159590,576,0.0,161,B007339
CA-2014-116190,6788,0.0,1832,B007340
CA-2014-116190,16288,0.0,7655,B007341
CA-2014-116190,2571,0.0,925,B007342
CA-2014-168473,19188,0.0,1918,B007343
CA-2017-168389,72187,0.45,-42000,B007344
CA-2017-168389,7356,0.2,-1655,B007345
CA-2017-168389,1358,0.2,135,B007346
CA-2017-168389,6478,0.2,-1214,B007347
CA-2014-130421,17677,0.8,-45960,B007348
CA-2017-142125,3882,0.0,1941,B007349
CA-2017-142125,2190,0.0,1051,B007350
CA-2017-141138,11179,0.0,4359,B007351
CA-2017-152135,44544,0.4,-8166,B007352
CA-2016-151974,1652,0.2,536,B007353
CA-2017-154102,2990,0.0,1345,B007354
CA-2015-139780,11640,0.0,5238,B007355
CA-2016-114748,140,0.2,15,B007356
CA-2016-114748,16956,0.2,0,B007357
US-2014-115189,25196,0.4,-5039,B007358
US-2014-115189,52376,0.4,-19204,B007359
CA-2016-163594,1944,0.0,933,B007360
CA-2016-163594,19435,0.2,-3644,B007361
CA-2016-163594,3662,0.2,1373,B007362
CA-2016-127243,34018,0.4,-7370,B007363
CA-2016-127243,1267,0.2,269,B007364
CA-2016-127243,688,0.7,-505,B007365
CA-2016-127243,3254,0.2,-772,B007366
CA-2016-127243,34780,0.3,-2484,B007367
CA-2017-161851,1557,0.7,-1193,B007368
CA-2015-110345,460,0.2,167,B007369
CA-2014-107769,25798,0.0,7481,B007370
US-2017-123862,15378,0.0,4459,B007371
US-2017-123862,6102,0.0,61,B007372
US-2017-123862,11011,0.0,3193,B007373
US-2017-123862,789,0.0,355,B007374
CA-2017-100580,3602,0.2,1170,B007375
US-2017-145597,5433,0.2,543,B007376
CA-2014-132787,9252,0.0,2498,B007377
CA-2015-136224,1027,0.2,115,B007378
CA-2016-105732,4074,0.0,40,B007379
CA-2016-105732,1440,0.0,705,B007380
CA-2016-105732,14994,0.0,4198,B007381
CA-2016-105732,1689,0.0,507,B007382
CA-2016-105732,1761,0.0,845,B007383
CA-2016-105732,37800,0.0,13608,B007384
CA-2016-105732,1764,0.0,864,B007385
CA-2016-105732,37308,0.0,10073,B007386
CA-2016-105732,133644,0.0,38756,B007387
CA-2016-105732,2997,0.0,29,B007388
CA-2017-108035,39036,0.2,4879,B007389
CA-2017-108035,10152,0.2,1903,B007390
CA-2017-160031,7435,0.2,2323,B007391
CA-2017-147844,1570,0.0,706,B007392
CA-2017-147844,5952,0.0,1547,B007393
CA-2017-147844,3440,0.0,1582,B007394
CA-2016-110975,31317,0.4,-12005,B007395
CA-2016-110975,86664,0.1,17332,B007396
CA-2014-141649,79540,0.2,5965,B007397
CA-2014-124807,3585,0.2,1299,B007398
CA-2014-124807,2384,0.2,327,B007399
CA-2016-110009,4313,0.0,1466,B007400
CA-2016-110009,3087,0.0,1420,B007401
CA-2017-168172,7012,0.0,2103,B007402
CA-2015-100146,50995,0.15,4199,B007403
CA-2015-100146,12291,0.0,3441,B007404
CA-2015-100146,9756,0.2,-609,B007405
CA-2015-100146,72235,0.2,8126,B007406
CA-2017-152079,1152,0.2,417,B007407
CA-2016-129728,16784,0.0,1174,B007408
CA-2014-121769,17211,0.4,-9466,B007409
CA-2014-103058,9998,0.0,799,B007410
CA-2017-121125,15679,0.2,1763,B007411
CA-2017-121125,3536,0.2,-309,B007412
CA-2017-121125,1359,0.2,-33,B007413
US-2016-114013,38668,0.3,-552,B007414
US-2016-114013,37996,0.2,4749,B007415
US-2016-114013,53991,0.4,-11698,B007416
US-2016-114013,4124,0.2,1391,B007417
US-2016-114013,5189,0.7,-4151,B007418
US-2016-114013,55255,0.2,-13813,B007419
US-2016-114013,2316,0.7,-1544,B007420
US-2016-114013,12608,0.2,-2836,B007421
US-2016-114013,44910,0.7,-64371,B007422
CA-2017-135069,19510,0.2,2194,B007423
CA-2017-135069,3667,0.2,641,B007424
CA-2016-101693,8524,0.3,-608,B007425
CA-2016-101693,3271,0.6,-2616,B007426
US-2014-164763,1143,0.0,537,B007427
US-2014-164763,3044,0.0,1491,B007428
US-2014-164763,1296,0.0,635,B007429
US-2014-164763,1600,0.0,768,B007430
US-2014-164763,3267,0.0,849,B007431
CA-2014-161249,446,0.2,-94,B007432
CA-2014-161249,934,0.7,-654,B007433
CA-2015-148180,914,0.2,308,B007434
CA-2015-148180,2313,0.2,838,B007435
CA-2015-148180,9920,0.0,2579,B007436
CA-2014-165568,2136,0.2,720,B007437
CA-2015-145457,4690,0.0,1313,B007438
US-2017-163657,1872,0.2,655,B007439
US-2017-163657,23652,0.2,-295,B007440
CA-2015-120446,1889,0.0,869,B007441
CA-2014-109932,1068,0.2,374,B007442
CA-2014-109932,23709,0.2,2074,B007443
CA-2017-127474,518,0.2,181,B007444
CA-2017-127474,6558,0.2,2377,B007445
CA-2017-127474,2220,0.6,-2608,B007446
CA-2017-127474,41940,0.2,14679,B007447
CA-2017-115448,8892,0.2,1444,B007448
CA-2017-105669,991,0.2,322,B007449
CA-2017-105669,31843,0.3,-7733,B007450
CA-2017-105669,580,0.8,-1015,B007451
CA-2017-105669,141576,0.2,8848,B007452
CA-2017-134796,14847,0.2,1670,B007453
CA-2016-137743,924,0.2,312,B007454
CA-2016-137743,103662,0.2,5183,B007455
CA-2015-137974,56964,0.0,14810,B007456
CA-2015-137974,914,0.0,457,B007457
CA-2015-137974,119685,0.0,11968,B007458
CA-2015-137974,52326,0.0,12558,B007459
US-2015-136987,63996,0.2,21598,B007460
US-2015-136987,5276,0.0,2426,B007461
CA-2015-138485,53891,0.0,8083,B007462
CA-2016-103709,1488,0.0,372,B007463
CA-2016-103709,3424,0.0,1540,B007464
CA-2016-103709,26174,0.0,6543,B007465
CA-2016-138282,8784,0.0,2371,B007466
CA-2017-148985,3492,0.0,1187,B007467
CA-2014-138100,1494,0.0,702,B007468
CA-2014-138100,1456,0.0,626,B007469
CA-2015-100734,357,0.7,-286,B007470
CA-2015-100734,14718,0.2,-2943,B007471
CA-2016-139997,149995,0.0,44998,B007472
CA-2016-109652,1356,0.2,322,B007473
CA-2014-167199,257382,0.0,74640,B007474
CA-2014-167199,60998,0.0,27449,B007475
CA-2014-167199,548,0.0,147,B007476
CA-2014-167199,39198,0.0,11367,B007477
CA-2014-167199,75596,0.0,20410,B007478
CA-2014-167199,3112,0.0,31,B007479
CA-2014-167199,654,0.0,300,B007480
CA-2016-124583,1278,0.0,575,B007481
CA-2014-113964,1846,0.2,692,B007482
CA-2014-129938,44580,0.3,-10826,B007483
CA-2017-135111,248,0.0,86,B007484
CA-2017-135111,2590,0.0,1269,B007485
US-2015-134558,2990,0.0,1465,B007486
US-2015-134558,224991,0.0,51747,B007487
US-2015-134558,105316,0.3,-10531,B007488
CA-2017-157196,1296,0.0,622,B007489
CA-2015-108672,10668,0.0,3307,B007490
US-2017-118598,11994,0.0,599,B007491
US-2017-160836,1027,0.2,321,B007492
US-2017-160836,51219,0.3,-6585,B007493
US-2017-160836,155,0.8,-420,B007494
CA-2017-121048,444,0.2,144,B007495
CA-2017-121048,27669,0.0,4980,B007496
CA-2017-121048,496,0.0,233,B007497
CA-2017-121048,7192,0.0,2085,B007498
CA-2017-121048,1884,0.0,791,B007499
CA-2017-121048,14097,0.0,1973,B007500
CA-2017-121048,47037,0.2,5291,B007501
US-2017-120147,608,0.0,206,B007502
US-2017-120147,16479,0.2,1853,B007503
CA-2016-158043,2336,0.0,1168,B007504
US-2017-106579,1217,0.8,-1887,B007505
CA-2014-115889,4638,0.2,521,B007506
CA-2014-115889,36292,0.0,10524,B007507
US-2017-161935,924,0.2,335,B007508
US-2017-161935,188994,0.4,-37798,B007509
US-2017-161935,6204,0.2,465,B007510
US-2017-161935,39692,0.2,14884,B007511
US-2017-161935,23945,0.2,1795,B007512
US-2017-161935,1312,0.2,213,B007513
US-2017-167920,2936,0.0,1350,B007514
US-2017-167920,21490,0.0,6232,B007515
US-2017-167920,1592,0.0,748,B007516
US-2017-167920,14644,0.0,4832,B007517
US-2017-167920,1514,0.0,60,B007518
US-2017-167920,576,0.0,264,B007519
US-2017-167920,139998,0.0,62999,B007520
CA-2016-162383,895,0.7,-746,B007521
CA-2016-162383,885,0.7,-649,B007522
CA-2016-162383,8524,0.3,-121,B007523
CA-2014-125731,2172,0.2,760,B007524
CA-2014-125731,148704,0.2,14870,B007525
US-2017-106145,7188,0.0,3306,B007526
US-2017-106145,924,0.0,295,B007527
US-2017-106145,3588,0.0,1614,B007528
US-2017-106145,1704,0.2,553,B007529
US-2017-106145,93117,0.2,31427,B007530
CA-2016-107146,26635,0.2,-1331,B007531
CA-2016-107146,48313,0.2,5435,B007532
US-2017-134642,19678,0.2,-2213,B007533
US-2017-134642,23192,0.2,579,B007534
US-2017-160143,2970,0.0,801,B007535
CA-2017-103415,1359,0.6,-1427,B007536
CA-2016-106460,7088,0.0,3331,B007537
US-2017-112347,11428,0.2,1285,B007538
US-2017-112347,3662,0.7,-2441,B007539
US-2017-112347,24235,0.7,-36352,B007540
US-2017-112347,4961,0.2,496,B007541
US-2017-112347,50870,0.2,0,B007542
US-2017-112347,5736,0.2,-1434,B007543
US-2017-112347,90668,0.2,6800,B007544
CA-2014-103492,71995,0.2,7199,B007545
CA-2014-103492,75594,0.2,6614,B007546
CA-2014-103492,1198,0.8,-1916,B007547
CA-2014-103492,89,0.8,-157,B007548
CA-2016-136595,2120,0.6,-1166,B007549
CA-2014-140396,3474,0.0,1737,B007550
CA-2014-140396,83394,0.0,21682,B007551
CA-2014-140396,1296,0.2,453,B007552
CA-2014-140396,2592,0.0,1244,B007553
CA-2014-114181,34996,0.5,-21697,B007554
CA-2014-114181,2232,0.2,530,B007555
CA-2017-159506,15828,0.0,7280,B007556
CA-2017-159506,49794,0.0,22407,B007557
US-2014-137155,53394,0.0,15484,B007558
US-2014-137155,16794,0.0,8229,B007559
US-2014-137155,3168,0.0,982,B007560
CA-2016-105746,17078,0.3,0,B007561
US-2016-104815,19874,0.3,0,B007562
CA-2017-157672,6382,0.2,1356,B007563
US-2016-166660,43516,0.2,-5983,B007564
US-2016-166660,4858,0.0,777,B007565
CA-2017-140802,4797,0.2,839,B007566
CA-2017-140802,2073,0.2,725,B007567
CA-2014-133830,2646,0.0,1190,B007568
CA-2014-133830,4912,0.0,2308,B007569
CA-2014-133830,1500,0.0,720,B007570
CA-2014-100916,19470,0.0,973,B007571
CA-2014-100916,59132,0.0,11235,B007572
CA-2014-100916,284,0.0,88,B007573
CA-2015-129532,22196,0.0,443,B007574
CA-2015-129532,23600,0.0,4011,B007575
CA-2014-134726,4194,0.0,1509,B007576
CA-2014-134726,5279,0.2,461,B007577
CA-2016-138597,56394,0.0,11278,B007578
CA-2015-123113,262512,0.0,73503,B007579
CA-2015-123113,1794,0.0,448,B007580
CA-2015-169656,42285,0.2,1585,B007581
CA-2015-142734,12776,0.1,283,B007582
CA-2014-163223,349993,0.0,90998,B007583
CA-2014-163223,1440,0.0,662,B007584
CA-2014-163223,12297,0.0,6025,B007585
CA-2014-163223,932,0.0,270,B007586
CA-2014-163223,12294,0.0,5901,B007587
CA-2017-122945,1730,0.0,519,B007588
CA-2015-139738,12874,0.2,1287,B007589
CA-2016-158778,5824,0.2,1164,B007590
CA-2016-158778,7124,0.3,-1933,B007591
CA-2016-158778,787,0.2,59,B007592
CA-2016-158778,88727,0.3,-6337,B007593
CA-2017-119655,14686,0.0,7049,B007594
CA-2017-119655,3656,0.0,1828,B007595
CA-2015-164567,22557,0.2,2255,B007596
CA-2014-131947,524,0.2,45,B007597
CA-2014-131947,3825,0.2,478,B007598
CA-2014-131947,4024,0.2,1307,B007599
CA-2014-131947,2992,0.7,-2194,B007600
CA-2014-131947,14870,0.2,4647,B007601
CA-2014-131947,5592,0.2,1677,B007602
CA-2016-152520,1296,0.0,622,B007603
CA-2016-101791,2517,0.6,-3335,B007604
CA-2016-101791,558,0.6,-167,B007605
CA-2016-101791,129736,0.2,9730,B007606
CA-2017-121195,26432,0.2,1982,B007607
CA-2017-163209,2592,0.0,1244,B007608
CA-2017-163209,2296,0.0,665,B007609
CA-2014-133354,1944,0.0,933,B007610
US-2015-130491,953,0.0,429,B007611
US-2015-130491,581,0.0,180,B007612
US-2015-130491,576,0.0,172,B007613
CA-2015-113740,1491,0.0,462,B007614
CA-2014-148425,664,0.7,-442,B007615
CA-2016-144309,1854,0.0,871,B007616
CA-2016-144309,67996,0.2,22098,B007617
CA-2017-151225,18957,0.2,947,B007618
CA-2017-151225,7195,0.2,719,B007619
US-2014-144078,53991,0.2,4724,B007620
US-2014-144078,72534,0.2,5440,B007621
US-2014-144078,744,0.0,260,B007622
CA-2014-124464,3947,0.0,1105,B007623
CA-2015-136805,85050,0.1,24570,B007624
CA-2015-136805,7533,0.0,1958,B007625
US-2015-159499,32563,0.2,2849,B007626
US-2015-159499,2334,0.2,-145,B007627
US-2015-159499,1652,0.2,536,B007628
CA-2014-162089,33572,0.2,11330,B007629
CA-2014-162089,25194,0.2,8818,B007630
CA-2014-162089,12730,0.3,-909,B007631
US-2017-158526,120783,0.0,31403,B007632
US-2017-158526,1253,0.0,588,B007633
US-2017-158526,3458,0.0,1002,B007634
US-2017-158526,30098,0.0,8728,B007635
US-2017-158526,25875,0.0,7762,B007636
CA-2017-104885,5952,0.0,1547,B007637
CA-2017-104885,5796,0.0,2724,B007638
CA-2017-104885,44196,0.0,10165,B007639
CA-2017-104885,6804,0.0,3333,B007640
US-2016-157490,70371,0.7,-93828,B007641
US-2016-157490,1790,0.7,-1492,B007642
US-2016-157490,1197,0.7,-918,B007643
US-2016-157490,6795,0.2,84,B007644
CA-2015-161452,89222,0.2,8922,B007645
US-2014-115196,129999,0.5,-57199,B007646
CA-2016-138968,454,0.2,164,B007647
CA-2016-138968,135203,0.2,8450,B007648
CA-2015-101889,154899,0.4,-46469,B007649
CA-2015-101889,1987,0.2,670,B007650
CA-2017-110821,11944,0.2,-1343,B007651
CA-2017-110821,11816,0.2,-2510,B007652
CA-2015-121552,1955,0.0,547,B007653
CA-2015-107685,8095,0.0,2914,B007654
CA-2015-107685,2592,0.0,1244,B007655
US-2014-120740,10696,0.0,3101,B007656
US-2014-120740,18776,0.0,7698,B007657
CA-2017-155740,7677,0.7,-5374,B007658
CA-2017-146493,5390,0.0,2587,B007659
CA-2014-105417,7672,0.6,-5370,B007660
CA-2014-105417,1043,0.8,-1825,B007661
US-2017-141509,9920,0.0,2579,B007662
CA-2017-139493,1592,0.2,278,B007663
CA-2014-151967,12991,0.0,1039,B007664
US-2016-140158,3040,0.0,1398,B007665
US-2016-140158,539991,0.0,259195,B007666
US-2016-140158,11910,0.0,3453,B007667
CA-2015-130974,4008,0.0,1923,B007668
CA-2015-130974,5994,0.0,2817,B007669
CA-2015-130974,25998,0.0,8839,B007670
CA-2015-130974,17098,0.0,3248,B007671
CA-2015-130974,3897,0.0,467,B007672
CA-2015-130974,15490,0.0,6970,B007673
CA-2015-130974,44606,0.3,0,B007674
CA-2017-133487,15294,0.0,4129,B007675
CA-2014-142951,2347,0.2,498,B007676
CA-2014-133592,19564,0.0,9195,B007677
CA-2014-133592,1494,0.0,702,B007678
CA-2014-133592,168780,0.0,74263,B007679
CA-2014-133592,34196,0.0,7865,B007680
CA-2014-133592,60588,0.0,15147,B007681
CA-2015-120782,18673,0.1,4149,B007682
CA-2015-120782,381297,0.0,190648,B007683
CA-2015-116876,2642,0.2,957,B007684
CA-2015-116876,62599,0.0,18779,B007685
CA-2016-169838,156861,0.0,32940,B007686
CA-2016-169838,1730,0.0,830,B007687
CA-2016-169838,16000,0.0,6240,B007688
US-2017-128951,17994,0.0,5038,B007689
US-2017-128951,87294,0.0,15712,B007690
US-2017-128951,1296,0.0,622,B007691
CA-2014-102330,8880,0.0,4440,B007692
CA-2014-102330,31996,0.2,3599,B007693
CA-2016-118899,16788,0.2,1469,B007694
CA-2017-107958,16396,0.2,5943,B007695
CA-2017-107958,523,0.8,-810,B007696
CA-2017-151799,119998,0.0,46799,B007697
CA-2017-151799,7384,0.0,221,B007698
CA-2017-151799,2571,0.0,668,B007699
CA-2017-151799,1728,0.0,812,B007700
CA-2017-151799,52658,0.3,-5265,B007701
CA-2016-114601,1156,0.0,566,B007702
CA-2016-114601,20997,0.0,5879,B007703
CA-2016-114601,44784,0.0,9852,B007704
CA-2016-114601,47997,0.0,16318,B007705
CA-2016-114601,864,0.0,250,B007706
CA-2017-100237,1168,0.0,420,B007707
CA-2014-139542,4077,0.2,50,B007708
CA-2014-139542,1369,0.7,-958,B007709
US-2015-142811,8780,0.2,3292,B007710
CA-2017-139353,7795,0.2,1559,B007711
CA-2017-139353,14718,0.2,-2943,B007712
CA-2017-139353,4795,0.2,1618,B007713
CA-2014-150203,25026,0.0,7257,B007714
US-2017-101518,4077,0.2,50,B007715
CA-2015-149636,2960,0.2,925,B007716
CA-2015-149636,193,0.7,-135,B007717
US-2017-146213,15996,0.0,5118,B007718
CA-2015-108588,5952,0.0,1547,B007719
CA-2015-108588,1748,0.0,821,B007720
CA-2015-108588,1316,0.2,460,B007721
US-2017-138086,4074,0.0,1222,B007722
CA-2015-139374,17988,0.3,-256,B007723
CA-2016-113978,28625,0.2,1789,B007724
CA-2016-113978,2422,0.2,-484,B007725
CA-2016-113978,33153,0.2,-8288,B007726
US-2015-150231,1752,0.0,630,B007727
CA-2016-106915,1785,0.2,424,B007728
US-2016-109260,43197,0.2,-7559,B007729
CA-2017-104850,29113,0.2,-2547,B007730
CA-2017-140508,11484,0.2,3589,B007731
CA-2017-143294,1068,0.2,374,B007732
CA-2016-165673,1523,0.2,552,B007733
CA-2017-134418,1242,0.0,521,B007734
US-2016-106313,1944,0.0,933,B007735
CA-2014-105872,7036,0.2,2638,B007736
CA-2017-108287,1267,0.2,142,B007737
CA-2017-141103,8995,0.0,4317,B007738
CA-2014-154781,658,0.0,302,B007739
CA-2014-154781,9499,0.0,2849,B007740
CA-2015-147816,3511,0.2,1317,B007741
CA-2017-105326,2592,0.0,1244,B007742
CA-2016-133613,796,0.0,374,B007743
CA-2016-133613,56697,0.0,15308,B007744
CA-2016-133613,984,0.0,285,B007745
CA-2015-109113,2548,0.2,477,B007746
CA-2015-156153,756,0.0,30,B007747
CA-2015-133242,6084,0.0,1946,B007748
CA-2015-133242,45004,0.0,5850,B007749
CA-2015-133242,3460,0.0,1660,B007750
CA-2015-133242,46797,0.0,14039,B007751
CA-2015-133242,3302,0.0,1584,B007752
CA-2015-158323,1708,0.2,106,B007753
CA-2015-161795,300,0.2,33,B007754
CA-2017-100902,26824,0.2,9388,B007755
CA-2017-100902,43116,0.2,10779,B007756
CA-2017-112844,4360,0.0,1220,B007757
CA-2017-112844,15494,0.0,3099,B007758
CA-2016-158925,1555,0.2,544,B007759
CA-2014-155390,4220,0.2,1371,B007760
CA-2017-123071,1036,0.2,362,B007761
CA-2017-156391,222,0.2,55,B007762
CA-2015-103093,7452,0.0,3502,B007763
US-2017-118941,1752,0.0,525,B007764
US-2017-118941,177990,0.0,37377,B007765
US-2017-118941,21990,0.0,5937,B007766
CA-2015-169299,715,0.2,71,B007767
CA-2017-154088,2672,0.2,935,B007768
CA-2016-155978,103972,0.2,9097,B007769
CA-2016-155978,4596,0.0,1378,B007770
CA-2016-108196,45658,0.7,-30439,B007771
CA-2016-108196,449998,0.7,-659997,B007772
CA-2016-108196,5997,0.2,1199,B007773
CA-2016-152800,612,0.0,287,B007774
CA-2014-166961,1098,0.0,296,B007775
CA-2014-166961,786,0.0,361,B007776
CA-2014-166961,5145,0.0,1389,B007777
CA-2014-166961,3705,0.2,1389,B007778
CA-2016-139381,20392,0.0,5505,B007779
CA-2016-139381,2956,0.0,798,B007780
CA-2015-132136,856,0.8,-1456,B007781
CA-2016-162236,4524,0.2,395,B007782
CA-2016-162236,87630,0.4,-29210,B007783
CA-2016-162236,18537,0.2,-3475,B007784
US-2014-111353,2506,0.0,1177,B007785
US-2016-117037,289,0.8,-476,B007786
US-2016-117037,789,0.2,246,B007787
US-2016-117037,2260,0.6,-1017,B007788
US-2016-117037,3052,0.2,953,B007789
CA-2017-160801,484,0.7,-338,B007790
CA-2016-108364,180,0.8,-288,B007791
CA-2017-169362,3998,0.2,-149,B007792
CA-2015-127481,3240,0.0,1587,B007793
CA-2015-127481,9788,0.0,4894,B007794
CA-2015-112711,30716,0.2,3071,B007795
US-2015-145121,2690,0.0,1318,B007796
CA-2017-166184,4701,0.0,2209,B007797
CA-2017-166184,46999,0.0,13629,B007798
CA-2017-166184,20784,0.1,230,B007799
CA-2017-157413,32474,0.2,-7712,B007800
CA-2014-143637,4047,0.0,1457,B007801
CA-2015-102260,1200,0.2,420,B007802
CA-2015-102260,72006,0.2,-6300,B007803
CA-2015-102260,2542,0.2,-476,B007804
CA-2015-102260,281,0.2,31,B007805
CA-2015-102260,320,0.7,-256,B007806
US-2016-137295,3082,0.7,-2466,B007807
US-2016-137295,4761,0.2,595,B007808
US-2016-137295,10878,0.2,1087,B007809
CA-2016-134334,476,0.0,214,B007810
CA-2016-134334,798,0.0,207,B007811
CA-2016-134334,55043,0.3,-4717,B007812
CA-2016-134334,1056,0.0,464,B007813
US-2017-109316,149766,0.15,14095,B007814
US-2017-109316,1752,0.2,-350,B007815
CA-2016-138478,11322,0.0,2943,B007816
CA-2016-138478,3588,0.0,1758,B007817
CA-2016-138478,453597,0.2,164429,B007818
CA-2017-150469,1184,0.0,568,B007819
CA-2017-152436,59274,0.0,16003,B007820
CA-2016-169334,11167,0.2,697,B007821
US-2014-115413,864,0.0,250,B007822
US-2014-115413,14997,0.0,5248,B007823
CA-2014-125150,23288,0.2,1746,B007824
CA-2015-127327,9088,0.1,1514,B007825
CA-2017-117114,50876,0.2,3815,B007826
CA-2017-117114,991,0.2,322,B007827
CA-2015-137302,6393,0.2,639,B007828
